21418.49,96.67,0
22298.40,100.00,5
22308.82,100.00,9
22432.56,100.00,10
22405.81,99.33,0
21410.39,98.00,0
23267.04,100.00,1
22908.78,100.00,6
22154.32,97.33,0
22825.90,100.00,4
22660.18,100.00,8
22669.55,100.00,10
22231.63,100.00,1
22637.59,100.00,4
22387.63,99.33,0
21656.26,98.67,0
22979.28,100.00,8
22336.17,100.00,3
22272.36,98.67,0
22472.94,100.00,4
22347.26,100.00,4
22670.23,100.00,7
22522.25,100.00,1
22692.34,100.00,7
22293.72,98.67,0
21330.25,96.67,0
22288.17,100.00,8
23042.48,100.00,2
22456.86,100.00,4
22646.19,100.00,2
22150.77,100.00,8
22723.50,100.00,10
21833.80,100.00,2
21848.43,98.67,0
22034.20,100.00,7
22927.41,100.00,3
21340.79,96.67,0
22393.21,100.00,6
22712.41,100.00,1
23188.61,100.00,7
22168.34,100.00,1
22832.33,100.00,5
22873.80,100.00,1
22452.77,100.00,8
22660.43,100.00,6
22653.20,100.00,5
22431.17,100.00,9
21935.76,99.33,0
21526.80,96.67,0
22494.93,100.00,0
22477.28,100.00,3
22420.02,100.00,4
22282.08,100.00,0
22235.03,100.00,5
22626.14,99.33,0
22272.08,100.00,0
22478.94,100.00,1
22595.27,100.00,5
22282.54,98.00,0
23268.26,100.00,2
22277.27,100.00,0
22320.74,100.00,4
22207.93,100.00,1
22686.85,100.00,2
22413.04,100.00,1
22405.92,100.00,5
22628.11,100.00,9
22691.25,100.00,7
23073.51,99.33,0
21822.14,100.00,4
22880.92,100.00,2
21725.46,97.33,0
21891.67,100.00,5
21791.29,98.00,0
22373.63,100.00,4
22451.69,100.00,8
22591.01,100.00,7
22354.13,98.00,0
21751.07,100.00,1
22165.34,100.00,0
22446.95,98.67,0
22417.35,99.33,0
22806.21,100.00,0
22341.73,100.00,6
21976.45,100.00,2
22591.68,100.00,3
22096.36,97.33,0
22215.11,100.00,4
21351.65,97.33,0
23432.64,100.00,7
22860.87,100.00,10
22350.54,100.00,7
22553.32,100.00,6
21437.39,96.67,0
21793.49,96.67,0
21594.98,100.00,3
22347.62,100.00,8
22805.85,100.00,3
22935.19,100.00,5
22113.64,100.00,4
22993.54,99.33,0
22712.46,100.00,4
21863.21,98.67,0
22641.68,100.00,3
22221.74,98.00,0
22625.92,97.33,0
21881.76,96.67,0
22195.86,98.00,0
22269.78,99.33,0
21888.02,97.33,0
22477.55,100.00,7
23346.89,100.00,3
22233.29,100.00,7
22575.58,100.00,3
22301.05,100.00,2
22896.07,100.00,7
22339.19,100.00,1
22129.06,100.00,5
22359.18,100.00,1
22235.76,98.67,0
21942.31,96.67,0
22579.04,100.00,5
22360.64,100.00,4
22060.38,97.33,0
22943.78,100.00,4
22122.74,100.00,9
22136.93,100.00,7
22050.46,98.67,0
22453.33,100.00,1
22435.01,100.00,6
22155.61,97.33,0
22641.56,100.00,8
22466.01,100.00,6
22651.83,99.33,0
22305.62,100.00,6
21817.41,96.67,0
22630.10,100.00,7
22427.79,100.00,5
22676.21,100.00,1
22384.65,99.33,0
22297.05,100.00,0
22536.07,100.00,6
21895.86,100.00,3
21752.09,98.67,0
22498.28,100.00,3
22542.92,100.00,2
22873.83,100.00,8
22563.69,100.00,3
21860.45,100.00,6
22079.64,100.00,6
21416.84,96.67,0
22076.12,100.00,0
22369.94,100.00,8
22267.09,100.00,0
22603.55,100.00,0
22200.84,98.00,0
22470.18,100.00,4
22250.83,100.00,10
22837.52,100.00,1
22024.35,98.00,0
21564.27,96.67,0
21960.77,98.00,0
22307.42,98.67,0
22676.82,100.00,1
21666.13,97.33,0
22265.93,100.00,5
21920.16,100.00,3
22902.47,100.00,10
21846.20,100.00,7
21959.01,100.00,0
21901.79,98.67,0
23293.00,100.00,2
22134.65,100.00,9
21993.03,96.67,0
22858.92,100.00,2
22453.64,96.67,0
21903.68,98.67,0
22308.35,100.00,9
22431.27,100.00,7
21661.36,100.00,3
22539.82,100.00,5
22489.04,99.33,0
22108.61,100.00,4
22268.96,100.00,1
22090.17,96.67,0
21737.56,98.67,0
21779.33,99.33,0
22023.28,99.33,0
22729.31,100.00,10
21742.30,98.67,0
22145.57,100.00,2
22571.61,100.00,1
22759.86,100.00,0
22208.89,96.67,0
22808.41,100.00,4
22536.79,100.00,6
22239.63,100.00,7
21826.90,100.00,0
22391.33,99.33,0
22530.70,100.00,10
22363.43,100.00,8
22961.09,100.00,3
22694.45,100.00,6
22335.92,99.33,0
22726.21,100.00,0
22037.31,96.67,0
22599.50,100.00,0
23000.67,100.00,7
22422.37,99.33,0
