16035.56,100.00,3
12814.84,85.00,0
13415.11,95.00,0
12926.24,90.00,0
15539.54,100.00,9
14935.96,100.00,4
14789.81,100.00,7
15203.79,100.00,9
14675.35,100.00,7
14770.67,95.00,0
15014.25,100.00,9
15223.56,100.00,9
15116.30,100.00,6
14841.35,100.00,4
15703.39,100.00,0
14618.37,100.00,7
12570.00,90.00,0
14213.42,100.00,2
15037.01,100.00,3
14711.51,100.00,2
12125.99,80.00,0
15416.90,100.00,10
14814.62,100.00,6
15511.88,100.00,8
13292.59,90.00,0
15616.37,100.00,4
13970.38,100.00,2
15428.99,100.00,0
12868.55,90.00,0
14486.52,100.00,8
13971.55,95.00,0
15398.13,100.00,4
14859.44,100.00,8
13260.21,95.00,0
12523.16,90.00,0
15072.03,100.00,0
14485.42,100.00,2
15116.41,100.00,0
15673.77,100.00,3
15346.55,100.00,2
14630.92,100.00,6
15609.89,100.00,6
11415.45,80.00,0
14482.22,100.00,6
15451.16,100.00,5
10530.24,75.00,0
12533.13,80.00,0
13592.91,90.00,0
14100.72,100.00,4
14511.77,100.00,1
14842.72,100.00,8
14318.18,100.00,9
15632.79,100.00,7
14787.34,100.00,0
14777.18,100.00,7
13707.46,95.00,0
13497.36,85.00,0
14945.80,100.00,5
13482.32,90.00,0
12266.40,75.00,0
15650.63,100.00,0
12288.26,85.00,0
15279.96,100.00,3
15163.47,100.00,3
15875.25,100.00,5
15690.13,100.00,9
14570.14,100.00,3
14719.12,90.00,0
14309.93,100.00,0
15160.63,100.00,10
15029.47,95.00,0
12566.58,85.00,0
12846.86,85.00,0
16058.44,100.00,6
15876.29,100.00,9
16016.54,100.00,10
15415.23,100.00,9
15895.09,100.00,7
15183.50,100.00,9
12453.10,85.00,0
14522.65,100.00,6
14630.57,100.00,8
14900.21,100.00,8
13799.92,90.00,0
15158.90,100.00,5
15850.12,100.00,8
15148.53,100.00,6
12477.75,85.00,0
13987.20,100.00,2
15015.39,100.00,2
15119.62,100.00,4
14631.57,100.00,1
14897.14,95.00,0
14423.26,100.00,9
14891.63,100.00,1
11225.63,75.00,0
14407.21,100.00,1
15292.51,100.00,7
15152.49,100.00,0
15416.12,100.00,2
12696.11,80.00,0
14646.57,100.00,4
12042.47,80.00,0
14275.95,100.00,3
11391.84,80.00,0
15075.70,100.00,5
14641.15,100.00,8
16491.58,100.00,5
14056.23,100.00,3
13393.03,90.00,0
