20599.58,100.00,6
20232.37,100.00,5
18786.27,96.00,0
20605.85,100.00,0
19283.72,94.00,0
20225.91,100.00,5
21020.46,100.00,3
19863.21,100.00,0
20196.03,100.00,8
19744.23,100.00,5
20411.25,100.00,7
19479.97,96.00,0
17589.92,90.00,0
20307.76,100.00,10
20615.05,100.00,8
20334.71,100.00,6
19385.50,98.00,0
19259.76,98.00,0
20328.06,100.00,5
20074.91,100.00,4
18372.88,92.00,0
18935.67,92.00,0
18859.59,96.00,0
20179.75,100.00,2
16981.03,90.00,0
20293.03,100.00,1
19882.55,100.00,10
20057.41,100.00,0
20270.35,100.00,0
19526.51,100.00,6
20036.55,100.00,4
19531.19,100.00,2
18834.73,98.00,0
19775.50,96.00,0
20210.98,100.00,1
19983.54,100.00,8
19861.55,98.00,0
19574.17,100.00,10
20336.59,100.00,9
20232.14,100.00,9
19797.25,98.00,0
18236.38,92.00,0
19741.67,100.00,0
18767.11,94.00,0
19461.52,98.00,0
19208.98,96.00,0
19591.94,100.00,5
19796.80,100.00,9
19579.79,100.00,9
18472.05,92.00,0
20538.76,100.00,4
17062.85,90.00,0
20180.80,100.00,2
20708.08,100.00,0
20427.74,100.00,6
20378.58,100.00,5
20378.96,100.00,10
17890.88,90.00,0
17677.17,92.00,0
19845.16,100.00,2
20224.38,100.00,10
19334.50,100.00,2
20308.89,100.00,5
19788.98,100.00,2
19013.09,96.00,0
18573.99,94.00,0
19808.52,100.00,9
18766.93,94.00,0
19098.31,100.00,6
20307.27,100.00,9
19245.12,100.00,6
19086.49,94.00,0
20097.68,100.00,2
18400.64,90.00,0
17883.28,92.00,0
19445.43,100.00,6
19990.14,100.00,2
20480.49,100.00,10
18250.37,90.00,0
18721.04,96.00,0
20495.59,100.00,9
17769.90,90.00,0
20430.59,100.00,10
20482.68,100.00,0
20414.56,100.00,1
19407.19,98.00,0
20520.87,100.00,4
19464.22,100.00,5
19963.06,100.00,0
20152.74,100.00,2
20198.12,100.00,10
19586.56,100.00,9
19507.87,100.00,10
19118.82,98.00,0
20626.44,100.00,8
19878.13,100.00,9
19808.98,100.00,10
19383.52,94.00,0
18631.84,92.00,0
19948.41,100.00,6
20257.16,100.00,8
20650.54,100.00,10
20619.59,100.00,3
17896.33,92.00,0
19729.63,100.00,6
19495.64,98.00,0
19915.44,100.00,6
20415.45,100.00,5
