21249.90,100.00,4
19267.46,100.00,0
19761.24,100.00,10
19454.97,100.00,7
17021.26,90.00,0
18806.14,94.00,0
18171.71,94.00,0
20124.97,100.00,10
20128.46,100.00,4
20075.80,100.00,0
18806.28,94.00,0
20679.68,100.00,3
18477.56,94.00,0
19553.18,100.00,6
19445.01,100.00,2
19827.19,100.00,4
19447.27,98.00,0
19676.63,98.00,0
18785.85,100.00,3
20348.36,100.00,1
19285.74,96.00,0
18938.37,94.00,0
17581.13,90.00,0
19965.78,100.00,0
20486.95,100.00,3
20016.26,100.00,9
19805.00,100.00,1
20070.46,100.00,7
20233.57,100.00,8
18642.79,94.00,0
20536.48,100.00,10
20507.50,100.00,10
19718.48,96.00,0
19693.71,100.00,5
19756.88,100.00,4
17079.46,90.00,0
17846.36,90.00,0
20345.91,100.00,10
20028.28,100.00,8
19364.23,96.00,0
20218.64,100.00,0
18279.50,92.00,0
17701.25,90.00,0
19576.72,100.00,8
20846.40,100.00,0
20110.59,100.00,8
19564.22,96.00,0
19536.07,100.00,0
19683.31,100.00,9
20157.24,100.00,10
18435.32,92.00,0
19788.41,100.00,7
20301.98,100.00,5
20212.06,100.00,3
18477.25,90.00,0
21457.93,100.00,5
19419.20,100.00,6
19503.81,98.00,0
19772.20,100.00,9
20206.88,100.00,0
18992.38,100.00,5
19330.36,96.00,0
20299.55,100.00,3
19231.55,96.00,0
19858.31,100.00,9
19667.01,100.00,2
19869.71,100.00,1
20050.50,100.00,3
18584.77,94.00,0
18848.28,100.00,0
19461.60,96.00,0
20904.81,100.00,10
20782.98,100.00,9
18073.71,90.00,0
20781.62,100.00,5
20119.96,100.00,1
17962.36,92.00,0
18674.16,94.00,0
19994.28,100.00,3
19370.90,100.00,9
19107.84,92.00,0
20433.32,100.00,0
19458.55,100.00,6
18186.46,94.00,0
19795.46,100.00,5
18988.72,94.00,0
19771.12,100.00,3
19733.48,100.00,1
18953.52,100.00,5
20411.33,100.00,2
20154.49,100.00,6
19681.31,100.00,4
19755.41,100.00,2
20217.18,100.00,10
19918.35,100.00,3
19853.82,100.00,6
19702.18,100.00,6
19886.11,100.00,5
19847.50,100.00,8
20281.41,100.00,0
19442.91,98.00,0
19886.87,100.00,9
18708.06,92.00,0
19735.63,100.00,3
20088.01,100.00,6
20073.56,100.00,5
19486.21,100.00,2
19953.32,100.00,10
19533.64,100.00,2
19957.34,100.00,2
20224.60,100.00,2
19617.90,100.00,9
19746.70,98.00,0
20417.34,100.00,2
19733.63,100.00,1
20133.08,100.00,5
19613.81,100.00,5
20155.83,100.00,1
20110.97,100.00,5
20460.34,100.00,5
18957.41,98.00,0
19855.31,100.00,0
20003.27,100.00,1
20317.13,100.00,6
19709.19,100.00,0
20480.64,100.00,6
19572.77,96.00,0
20106.74,100.00,8
19809.59,100.00,8
18974.00,98.00,0
19091.45,100.00,6
20129.44,100.00,4
19487.06,96.00,0
20066.81,100.00,5
18156.38,90.00,0
20196.18,100.00,9
20533.62,100.00,6
20252.11,100.00,4
19881.65,98.00,0
20153.68,100.00,6
19594.78,100.00,7
17503.27,90.00,0
19868.31,100.00,6
20768.66,100.00,5
19169.72,94.00,0
19623.25,100.00,6
19289.00,98.00,0
20170.79,100.00,4
19847.80,100.00,6
19428.75,100.00,6
20288.03,100.00,5
20086.04,100.00,5
19692.47,100.00,1
19329.44,100.00,1
20249.70,100.00,1
20214.35,100.00,4
20188.39,100.00,3
19936.34,100.00,8
19746.03,96.00,0
19744.22,100.00,5
20147.72,100.00,6
20866.10,100.00,7
20226.75,100.00,2
17894.30,90.00,0
18897.02,94.00,0
20204.57,100.00,8
20286.89,100.00,1
19845.96,100.00,3
21147.82,100.00,8
20174.87,100.00,3
19579.67,100.00,0
17476.95,90.00,0
19292.65,100.00,4
18137.01,90.00,0
19165.63,98.00,0
21046.63,100.00,9
20210.92,100.00,6
19524.32,94.00,0
18818.97,92.00,0
18616.89,92.00,0
19519.70,94.00,0
20135.09,100.00,3
20073.21,100.00,1
18838.07,96.00,0
19456.49,100.00,7
20272.62,98.00,0
18251.48,94.00,0
20442.59,100.00,3
18575.42,92.00,0
19474.43,100.00,3
20520.95,100.00,0
19413.51,100.00,8
20479.10,100.00,8
19594.50,100.00,3
19576.03,100.00,4
18695.54,92.00,0
20297.12,100.00,4
19308.65,96.00,0
20327.48,100.00,7
20040.39,100.00,10
18777.48,94.00,0
20367.62,100.00,3
20257.28,100.00,1
20184.43,100.00,0
19548.53,100.00,3
19014.69,98.00,0
19773.41,98.00,0
20443.24,100.00,10
19260.82,98.00,0
19755.72,98.00,0
18971.07,100.00,5
19758.39,100.00,0
20068.61,100.00,8
20009.21,100.00,8
19012.69,94.00,0
20197.76,100.00,5
19551.40,100.00,9
20023.08,100.00,9
19662.45,100.00,3
19958.79,100.00,9
20034.16,100.00,4
18394.48,92.00,0
19502.92,98.00,0
20327.35,100.00,7
19781.87,100.00,9
20258.62,100.00,4
20251.40,100.00,4
20303.89,100.00,2
20161.90,100.00,10
19967.90,100.00,0
19812.50,100.00,1
18197.44,90.00,0
20894.28,100.00,0
19370.58,100.00,0
19895.45,100.00,7
20987.63,100.00,10
19649.91,100.00,6
19512.55,98.00,0
19936.75,100.00,3
20290.97,100.00,2
19850.89,96.00,0
19437.68,100.00,0
19379.59,98.00,0
19269.91,96.00,0
19484.97,100.00,5
20575.64,100.00,2
19769.51,96.00,0
18664.19,92.00,0
20078.19,100.00,0
20014.27,100.00,3
18556.57,94.00,0
20016.52,100.00,0
19175.90,98.00,0
19316.37,98.00,0
20049.44,100.00,5
18780.29,96.00,0
20462.68,100.00,1
21058.91,100.00,2
19742.47,100.00,5
20498.28,100.00,5
19257.10,100.00,3
19340.51,96.00,0
20240.67,100.00,8
19968.13,100.00,0
20265.63,100.00,2
20474.18,100.00,7
20035.92,100.00,1
19043.07,100.00,0
20329.86,100.00,8
17302.08,90.00,0
20285.58,100.00,10
19038.52,94.00,0
20610.29,100.00,4
19779.68,100.00,0
20078.43,100.00,10
19251.41,100.00,8
18940.46,90.00,0
20084.22,100.00,7
19686.32,100.00,3
18197.68,90.00,0
20161.10,100.00,5
18519.24,94.00,0
19807.54,100.00,2
19836.27,96.00,0
18458.69,94.00,0
20652.21,100.00,0
19157.27,96.00,0
19804.04,94.00,0
20508.55,100.00,3
20327.85,100.00,5
20193.60,100.00,6
19605.77,100.00,5
19779.59,100.00,7
19143.89,96.00,0
21225.44,100.00,7
20384.81,100.00,4
20135.45,100.00,0
20470.37,100.00,6
20085.47,100.00,9
18918.92,94.00,0
20317.46,100.00,5
20038.12,100.00,5
20672.07,100.00,6
19595.81,100.00,2
18788.84,90.00,0
19649.72,100.00,7
20279.59,100.00,8
18536.50,92.00,0
17856.59,90.00,0
19916.61,100.00,0
20504.10,100.00,2
19805.72,100.00,6
20274.02,100.00,3
20508.50,100.00,0
19577.85,100.00,7
20159.10,100.00,5
19981.34,100.00,4
20265.81,100.00,2
19977.65,100.00,8
19348.32,96.00,0
19966.01,100.00,9
19725.35,100.00,6
17872.46,90.00,0
20189.26,100.00,2
19672.14,100.00,8
19599.48,100.00,5
19455.55,96.00,0
19739.07,100.00,1
19704.26,100.00,3
20452.49,100.00,4
20113.49,100.00,10
19295.50,98.00,0
20879.81,100.00,0
18832.27,92.00,0
20551.85,100.00,2
19102.90,100.00,1
20144.79,100.00,9
18235.10,92.00,0
19726.59,100.00,5
20129.86,100.00,6
18539.88,90.00,0
18211.93,92.00,0
17874.20,90.00,0
19055.18,100.00,0
20567.54,100.00,5
18893.83,92.00,0
19990.64,100.00,2
18848.97,98.00,0
19480.74,100.00,5
18250.71,90.00,0
20526.72,100.00,0
20372.47,100.00,7
20661.28,100.00,4
20339.21,100.00,9
20524.53,100.00,10
19976.20,100.00,6
17916.01,90.00,0
17795.54,90.00,0
19661.46,100.00,6
20041.10,100.00,5
17412.23,90.00,0
19422.42,92.00,0
20022.72,100.00,1
20522.60,100.00,2
20256.24,100.00,4
19428.55,100.00,2
20645.52,100.00,5
18243.10,90.00,0
20100.22,100.00,8
19595.03,100.00,5
20628.59,100.00,0
20063.96,100.00,1
18134.69,90.00,0
19726.44,100.00,1
19461.86,98.00,0
18480.76,94.00,0
19882.72,100.00,2
20209.43,100.00,7
19992.63,100.00,9
19694.84,100.00,2
17768.82,92.00,0
19429.30,100.00,3
19414.87,96.00,0
19806.17,100.00,6
20535.58,100.00,3
19778.29,100.00,10
18146.33,90.00,0
19536.05,100.00,4
17450.47,90.00,0
19588.07,100.00,4
19616.01,100.00,8
17447.87,90.00,0
19939.88,100.00,10
19835.62,98.00,0
19280.10,100.00,1
20117.59,100.00,6
20571.05,100.00,1
18080.37,92.00,0
19913.42,98.00,0
19112.01,96.00,0
20111.00,100.00,8
19707.48,100.00,5
18952.57,100.00,10
17900.62,90.00,0
19786.90,100.00,7
17706.11,90.00,0
18008.67,92.00,0
19568.80,100.00,3
19841.08,100.00,2
20055.34,100.00,5
20225.73,100.00,1
21001.87,100.00,1
20324.48,100.00,10
19610.30,100.00,6
17957.79,90.00,0
18949.17,100.00,2
19456.08,100.00,7
19927.34,100.00,0
19928.39,100.00,7
19978.18,100.00,3
17873.03,90.00,0
19452.67,100.00,2
20185.65,100.00,9
20189.22,100.00,2
20092.25,100.00,0
19716.72,100.00,7
19056.29,96.00,0
20212.52,100.00,10
18265.30,90.00,0
19233.62,98.00,0
18052.56,94.00,0
19881.30,100.00,0
19895.86,100.00,9
19913.88,100.00,6
19586.60,96.00,0
19338.22,98.00,0
19942.80,100.00,5
20105.85,100.00,3
19983.02,100.00,10
19852.01,100.00,7
18948.57,94.00,0
19333.39,100.00,7
20837.91,100.00,1
17874.30,90.00,0
19947.77,100.00,7
19380.77,98.00,0
17958.18,90.00,0
19903.82,100.00,0
20134.33,100.00,4
20632.86,100.00,2
19301.62,100.00,7
20020.61,100.00,4
20008.19,100.00,0
19683.25,100.00,9
17553.09,90.00,0
19557.61,100.00,0
20949.84,100.00,5
19361.88,100.00,4
20706.46,100.00,7
20591.08,100.00,1
19971.39,100.00,2
19383.52,100.00,5
19987.95,100.00,10
19951.53,100.00,6
19865.97,100.00,3
20494.35,100.00,9
20131.83,100.00,9
18525.44,94.00,0
20453.40,100.00,6
19656.29,98.00,0
19542.89,100.00,8
17958.73,92.00,0
19806.28,100.00,8
19969.66,100.00,0
18905.51,96.00,0
18383.92,92.00,0
19757.11,100.00,4
18652.61,92.00,0
20177.49,100.00,8
20588.27,100.00,0
19615.59,100.00,3
19748.61,100.00,1
20201.88,100.00,0
20564.59,100.00,1
19050.68,94.00,0
20172.82,100.00,10
20598.31,100.00,2
18959.08,94.00,0
20326.43,100.00,2
19870.54,100.00,4
20114.32,100.00,2
20177.89,100.00,3
20601.64,100.00,6
19849.79,100.00,4
20481.83,100.00,0
19671.36,94.00,0
20117.58,100.00,4
17451.83,90.00,0
18958.76,100.00,10
19892.13,100.00,3
