15836.69,100.00,0
15103.96,100.00,3
15353.68,100.00,4
14588.52,100.00,10
12225.10,85.00,0
15966.77,100.00,8
14189.48,90.00,0
13691.23,90.00,0
15266.74,100.00,5
14574.08,100.00,10
15191.63,100.00,10
15126.35,100.00,8
14844.53,100.00,9
15758.46,100.00,4
14057.95,100.00,5
15569.89,95.00,0
15267.86,100.00,9
13377.87,90.00,0
12798.68,80.00,0
15275.21,100.00,5
11020.55,80.00,0
12771.66,80.00,0
10868.87,75.00,0
14331.09,100.00,6
14848.03,100.00,10
15221.90,100.00,6
15435.79,100.00,2
14558.73,100.00,6
13540.99,95.00,0
15246.42,100.00,7
14981.85,100.00,3
15161.26,100.00,1
15475.23,100.00,7
14336.52,100.00,7
15629.62,100.00,4
15347.74,100.00,6
15691.64,100.00,10
15905.54,100.00,3
14630.73,100.00,10
15047.32,100.00,0
15567.22,100.00,4
14653.24,100.00,2
13977.18,85.00,0
12171.00,80.00,0
14333.34,100.00,8
14737.48,100.00,5
16011.39,100.00,9
14613.09,100.00,5
15551.19,100.00,5
15432.80,100.00,9
12993.12,85.00,0
15839.38,100.00,7
14765.20,100.00,8
15680.83,100.00,1
15559.25,100.00,3
13972.99,100.00,1
15159.39,100.00,7
15646.58,100.00,7
14822.48,100.00,2
14666.33,100.00,8
14290.35,100.00,6
11096.20,75.00,0
15328.81,95.00,0
14052.92,100.00,2
11461.38,75.00,0
12300.91,80.00,0
15502.00,100.00,3
15447.07,100.00,6
14530.83,100.00,7
15326.25,100.00,1
14949.92,100.00,2
11420.94,75.00,0
11492.27,75.00,0
14561.47,100.00,5
11178.15,80.00,0
14761.76,100.00,0
15196.17,100.00,4
14690.84,100.00,3
16197.54,100.00,7
16683.83,100.00,3
14426.73,100.00,2
13895.11,100.00,7
15864.01,100.00,3
14657.23,100.00,6
15240.08,100.00,0
14283.25,100.00,6
14004.16,100.00,1
14855.97,100.00,4
16023.98,100.00,10
14916.26,100.00,5
15213.58,100.00,4
13922.38,100.00,10
16341.09,100.00,9
15853.11,100.00,9
14341.68,100.00,10
12797.96,90.00,0
15146.69,100.00,8
15406.40,100.00,4
12190.51,80.00,0
15807.68,100.00,9
15404.88,100.00,6
15193.87,100.00,8
14765.89,100.00,4
14765.99,100.00,10
14226.05,100.00,9
15552.25,100.00,2
15556.60,100.00,2
15556.92,100.00,2
14869.82,100.00,3
14832.47,95.00,0
12673.87,85.00,0
12378.73,80.00,0
12172.46,85.00,0
14699.29,95.00,0
16373.60,100.00,4
13899.84,100.00,3
15286.80,100.00,1
15980.57,100.00,3
14633.89,100.00,6
12571.67,80.00,0
12893.39,80.00,0
15711.62,100.00,1
14235.74,100.00,4
14000.92,100.00,6
14353.17,100.00,2
14857.55,100.00,0
15325.02,100.00,3
15278.51,100.00,4
15035.84,100.00,10
14944.95,100.00,6
13789.23,95.00,0
14856.27,100.00,1
13715.95,95.00,0
14687.62,95.00,0
16048.19,100.00,10
13564.04,100.00,0
15199.14,100.00,4
14726.10,100.00,10
14227.66,100.00,6
14855.83,100.00,1
15252.15,100.00,10
14508.38,100.00,0
15364.52,100.00,2
16005.48,100.00,4
13498.28,85.00,0
14816.08,100.00,6
16477.94,100.00,8
15268.60,100.00,7
12773.63,85.00,0
15267.67,100.00,8
15215.10,100.00,8
11533.87,80.00,0
14384.02,100.00,2
12391.62,85.00,0
12621.54,85.00,0
13669.58,100.00,9
14386.82,95.00,0
10631.26,75.00,0
13390.13,90.00,0
15185.76,100.00,3
15467.81,100.00,1
12459.13,80.00,0
14575.97,100.00,5
14724.63,100.00,3
15075.63,100.00,8
13932.25,100.00,6
13106.83,80.00,0
14846.77,100.00,4
15375.20,100.00,5
15318.56,100.00,1
14905.74,100.00,10
11224.87,75.00,0
15295.44,100.00,9
11627.69,80.00,0
15006.01,100.00,9
15270.11,100.00,3
14974.11,100.00,3
11790.80,80.00,0
16102.68,100.00,1
