revenue,load,denied
22057.237255801443,100.0,3
22651.77611034288,100.0,7
22330.20381061266,96.66666666666667,0
22585.0043728634,100.0,1
22842.720306796185,100.0,4
22669.135318289285,100.0,10
21978.281902533297,98.0,0
22336.070707353218,100.0,0
22377.659739181152,100.0,2
21513.23731252075,96.66666666666667,0
22885.47505064054,100.0,10
22268.53634066614,100.0,3
22458.343630197374,100.0,0
22781.046969617564,100.0,1
22021.165640290194,99.33333333333333,0
21678.409287453556,98.0,0
21907.998563386864,100.0,7
22522.430739313775,100.0,2
22602.018939996,100.0,8
22294.24258154578,98.0,0
22636.080335516705,100.0,6
22190.439964576894,100.0,9
21674.688642516496,96.66666666666667,0
22384.95592759318,100.0,8
21767.31812388716,100.0,4
22234.03638290541,99.33333333333333,0
21923.575362923755,97.33333333333334,0
22783.77412122161,100.0,8
22529.284535745664,100.0,1
21692.693394082697,98.0,0
21562.76860241321,98.0,0
22519.37591684663,100.0,7
21721.48873001601,97.33333333333334,0
22374.11587726721,100.0,5
22283.171718414236,100.0,4
22217.18214295848,98.66666666666667,0
22167.554390870428,100.0,8
22706.04914320615,100.0,8
22218.70379029017,100.0,10
21795.23215074851,98.66666666666667,0
22137.39332316302,96.66666666666667,0
22681.447553531092,100.0,2
22607.858681181642,100.0,1
22897.91715183351,100.0,8
22266.278539004,100.0,2
21889.277517012062,99.33333333333333,0
22441.326618495204,100.0,8
22217.761826573285,100.0,7
22520.088354598858,100.0,3
22578.439358801606,100.0,5
22651.274656099416,100.0,4
21958.180206916208,100.0,2
21558.50882259647,97.33333333333334,0
22148.617484549075,100.0,0
22443.446733812078,100.0,4
21954.274415372776,100.0,3
22603.077622625424,100.0,9
21393.176254707396,97.33333333333334,0
22464.41262473939,100.0,6
22154.982683028433,100.0,8
22977.4698307784,100.0,0
21937.964057946807,96.66666666666667,0
22198.310107769594,98.0,0
22267.94025343243,98.66666666666667,0
22651.563201919405,100.0,5
21989.071199366866,100.0,2
22583.403418121743,100.0,9
22364.28986301624,99.33333333333333,0
22111.73500747009,100.0,9
22867.310804540284,100.0,7
22670.255082755437,99.33333333333333,0
22595.63239268072,100.0,1
21081.53953147149,96.66666666666667,0
22741.82306068894,100.0,3
23248.270047181413,100.0,10
21775.74680382294,100.0,8
22108.096029023465,100.0,0
22382.421329943543,100.0,8
22349.501464069384,98.0,0
22672.567048942376,100.0,10
22419.624351832423,100.0,3
22567.959615693126,100.0,8
21609.77840077182,100.0,10
23045.56701491025,100.0,9
21675.516793587936,96.66666666666667,0
22208.246914362106,99.33333333333333,0
23029.049477613647,100.0,4
21638.140571045285,98.0,0
21850.01183974051,100.0,6
22966.277975545767,100.0,7
21478.687474922594,97.33333333333334,0
22316.412554397088,100.0,2
22601.03086056899,99.33333333333333,0
22295.13115455498,100.0,6
