revenue,load,denied
22176.171604324267,100.0,6
21970.0825524286,97.33333333333334,0
21956.558794155142,100.0,8
21677.98605384111,100.0,10
22514.509867024055,98.66666666666667,0
21553.304513028055,96.66666666666667,0
21959.935445493877,100.0,2
21310.623532629455,96.66666666666667,0
21660.22598604658,97.33333333333334,0
22751.65851335973,100.0,6
22259.116243367087,100.0,3
22438.390702577377,100.0,9
22790.538434076927,100.0,6
21810.024588304303,98.66666666666667,0
22324.196711491437,100.0,1
22860.945975395767,100.0,9
21976.592443705867,97.33333333333334,0
22339.353681844186,99.33333333333333,0
22649.753315378686,100.0,2
23227.893689802517,100.0,6
22138.39881842597,98.0,0
22547.418935177728,100.0,3
22234.408302287757,100.0,10
22253.911497707217,98.66666666666667,0
22572.758713191433,100.0,3
22595.222333829788,99.33333333333333,0
22644.324875627,100.0,2
21963.714991567045,100.0,5
22609.85845789842,100.0,5
22568.267846090093,100.0,10
22701.952944186574,99.33333333333333,0
22033.317431734413,100.0,8
22681.11282497128,100.0,3
22441.041942850512,100.0,10
21733.329105029763,97.33333333333334,0
22451.066333271025,99.33333333333333,0
22515.303271006655,100.0,10
22443.512500914647,100.0,3
22052.580754513816,97.33333333333334,0
22138.38523225409,98.0,0
21319.881369958697,98.66666666666667,0
22807.33627968841,100.0,3
21507.264167795514,100.0,1
21381.649886375453,97.33333333333334,0
22576.50524787104,99.33333333333333,0
22944.351963341625,100.0,4
22837.154389318282,100.0,0
22856.700623386318,100.0,8
22699.384536097856,100.0,1
22321.42268975301,100.0,7
21586.76205340871,97.33333333333334,0
22270.318651778423,100.0,10
23040.96284960453,100.0,7
22537.128816219712,100.0,0
22586.200546555763,100.0,6
22921.882246664074,100.0,2
22843.169495049624,100.0,8
21750.889142889744,96.66666666666667,0
21889.839821639718,100.0,1
22252.35942444187,100.0,5
22537.75725241138,100.0,0
22147.893735792673,100.0,8
22860.0177697608,100.0,1
22059.59380266952,100.0,4
22243.843047029066,98.0,0
22144.634412533687,100.0,10
