revenue,load,denied
13867.388720342491,100.0,1
15242.910166438673,100.0,2
15618.475783050282,100.0,10
12277.392999662297,80.0,0
15506.757331293715,100.0,9
15347.249041360119,100.0,10
15523.29057190616,100.0,5
13652.168419853226,100.0,3
11657.58680409454,80.0,0
15507.233645768769,100.0,5
10807.084766322329,75.0,0
13088.820328600868,85.0,0
14764.64734655646,100.0,0
11822.797237036428,85.0,0
15972.5323652173,100.0,0
15452.790568638024,100.0,4
11900.43316921502,85.0,0
11381.060508844737,80.0,0
15389.0593719423,100.0,5
15139.925257544353,100.0,0
15111.590171052474,95.0,0
17187.792262507603,100.0,10
15256.903368781977,100.0,4
14645.594750965056,100.0,8
12316.39096706212,75.0,0
14639.765087914531,100.0,0
11702.956270983339,80.0,0
13917.51790825093,100.0,0
14825.66994792191,100.0,5
14247.533814427366,100.0,3
16404.29712803918,100.0,7
14354.949655579938,95.0,0
13906.120557990147,95.0,0
12009.081489457467,80.0,0
14852.021364831911,100.0,6
15111.477768375687,100.0,1
16150.554526203976,100.0,6
13588.280391970024,85.0,0
14678.248298556859,100.0,3
14656.728377038631,100.0,8
14453.711213493736,100.0,8
12548.09762877353,85.0,0
15580.060537797608,100.0,2
14757.571201317729,100.0,3
15200.332061087931,100.0,4
14523.386335908615,95.0,0
15769.22138524906,100.0,8
15397.974878849547,100.0,2
14579.38621420031,100.0,4
14605.588001437503,100.0,4
14767.744023343223,100.0,1
14731.766119707421,100.0,7
14308.924279526982,100.0,3
10776.535594303547,75.0,0
14283.02686806746,100.0,9
13885.025685215109,100.0,9
14895.421289499704,100.0,10
12051.380438912875,85.0,0
15343.248858844236,100.0,8
15675.561185315824,100.0,6
12525.579466229945,85.0,0
13994.575218251792,100.0,1
15459.57702576608,100.0,4
14616.110694702684,100.0,1
13756.239283487337,100.0,5
14252.15851673515,100.0,5
15015.70060069136,100.0,6
12529.333370904416,85.0,0
14463.722182776868,95.0,0
15981.744317617238,100.0,9
15343.69334708617,100.0,5
10438.799335134187,75.0,0
11743.160781553646,80.0,0
13081.507298259949,85.0,0
14561.752936294546,95.0,0
14141.736961783909,95.0,0
14643.025165855051,100.0,3
14455.354102529678,100.0,2
14809.772950484661,100.0,10
14275.363672953814,95.0,0
14677.822135602057,100.0,1
14904.823641176183,100.0,4
15762.043481966422,100.0,3
15505.341188498862,100.0,3
14870.268578524308,100.0,0
14751.170828379556,100.0,3
15549.165075225366,100.0,10
13482.654360410399,100.0,5
12013.724294515692,80.0,0
15396.511102781467,100.0,4
15292.801340746044,100.0,10
14641.246888666868,100.0,0
13109.437856987284,95.0,0
15183.61962074582,100.0,6
12110.484230763659,80.0,0
15724.682278726212,100.0,3
15149.690247939587,100.0,8
15712.356147601326,100.0,2
