revenue,load,denied
20753.208032781466,100.0,4
20289.764414933386,100.0,0
19281.10309127954,100.0,8
19674.190113208286,100.0,3
20948.399117673987,100.0,9
20351.557043820554,100.0,9
20634.793646342707,100.0,0
19387.547516645274,98.0,0
19449.62496723127,100.0,10
20023.618071550456,100.0,0
20770.00163043609,100.0,0
19997.45354884381,100.0,10
18925.590184587185,92.0,0
19380.41167679535,96.0,0
19897.81336026573,100.0,2
18310.163718713215,94.0,0
18379.175832783796,92.0,0
18168.546383670593,90.0,0
19418.79556623303,100.0,10
19840.57241221239,100.0,7
20144.030404278747,100.0,5
20453.274676227993,100.0,9
20379.968712836093,100.0,1
18115.162717382573,94.0,0
20278.002127159503,100.0,3
18976.319224335337,98.0,0
20399.21264465982,100.0,4
19931.76784616993,98.0,0
20432.23745753976,100.0,8
18067.418597692948,90.0,0
20286.475417077483,100.0,1
20081.319561287757,100.0,1
18160.326179005762,90.0,0
20658.995127727714,100.0,4
19301.26053575177,94.0,0
19904.721551150073,100.0,9
21033.289620175998,100.0,8
19534.44486477598,100.0,7
20297.33909025449,100.0,10
19496.273909420568,96.0,0
19780.153898444736,96.0,0
18684.842631392818,94.0,0
20486.31788644182,100.0,4
17904.198175926773,90.0,0
19798.008440407382,100.0,8
20205.560461987636,100.0,8
19261.369681468273,100.0,6
19147.3923544229,96.0,0
20654.809128029057,98.0,0
19700.119930349654,100.0,4
17880.93973362106,92.0,0
19777.17104639381,96.0,0
19497.58919353718,100.0,3
18701.174630371086,96.0,0
20676.590857119998,100.0,7
19594.2090805505,100.0,8
18876.67069888753,94.0,0
20332.891043163105,100.0,6
19183.94008695698,96.0,0
19549.583645851973,96.0,0
17988.83959025346,90.0,0
19462.73443133059,94.0,0
18808.014364850787,94.0,0
18026.892370354606,90.0,0
20200.07974565759,100.0,8
19756.54102596012,100.0,7
19631.120364436803,100.0,4
19751.097641875684,100.0,3
20197.447380346548,100.0,9
18071.75249615137,90.0,0
19368.040103656498,96.0,0
19930.665268376135,100.0,7
19278.343364327648,100.0,10
18765.5554261043,94.0,0
19443.53612292473,100.0,5
20335.96792582801,100.0,6
18374.40245579494,94.0,0
19455.931168989184,100.0,2
19870.40708360229,100.0,1
20087.25741332424,100.0,3
19736.431207123125,100.0,3
20630.22832788161,100.0,1
18407.873681267123,90.0,0
20097.399614350958,100.0,6
19795.046632996065,100.0,9
19078.917604846964,94.0,0
20012.592805135715,100.0,8
18749.592161946977,96.0,0
20606.23698743791,100.0,6
19471.250381472233,96.0,0
19632.0706836285,98.0,0
18830.28733142929,94.0,0
19909.06998028116,100.0,4
19203.187702749332,96.0,0
20048.617083937108,100.0,9
19563.35334053216,98.0,0
20047.655470493628,100.0,10
20033.740373487257,100.0,2
20078.33029003516,100.0,3
19562.54877912149,100.0,3
19631.580923459765,96.0,0
20101.204111775907,100.0,0
19220.613984843654,100.0,5
20224.74110884935,100.0,10
20260.12839378163,100.0,2
20486.788343807108,100.0,8
17872.907029620204,90.0,0
19894.630623684658,100.0,0
18289.216685483614,90.0,0
19525.044274094358,100.0,10
18409.583009988644,92.0,0
20075.447374655625,100.0,6
19714.48136454452,100.0,4
19027.767137643616,96.0,0
18213.326998405577,92.0,0
19239.776079819192,96.0,0
19198.811101111307,96.0,0
19784.70569390842,100.0,2
20209.68772757612,100.0,2
19812.249282322104,100.0,9
20147.745151376555,100.0,7
20483.419345293878,100.0,4
20184.419138487814,100.0,5
19564.406738337002,100.0,4
19709.2865864921,100.0,6
19659.547862135292,100.0,3
20021.70489097559,100.0,6
19773.7513267762,100.0,1
20013.09485481325,100.0,9
19419.14851403503,100.0,4
19039.20358916851,100.0,0
17987.498528377484,92.0,0
19757.87469034569,100.0,8
19878.36941556012,100.0,0
18390.36546687396,92.0,0
20201.483715585327,100.0,5
19031.0932871268,96.0,0
18360.008481285135,92.0,0
19224.50473106962,100.0,10
18797.614052553727,96.0,0
19330.41953055402,100.0,10
19733.81698546547,100.0,9
20382.851236218652,100.0,2
20290.275970619372,100.0,3
21042.234675305328,100.0,3
17908.932779592866,90.0,0
20224.776281771,100.0,5
20069.278345927327,100.0,6
19841.552429389372,100.0,6
19899.929829514982,100.0,8
19514.28403257096,100.0,3
20664.586352190527,100.0,4
19507.691033906573,100.0,1
19701.065472162,100.0,8
19764.463826655025,100.0,0
19933.853990328593,98.0,0
19602.56487613835,100.0,4
19562.493302699815,100.0,8
20360.890476012384,100.0,4
18862.38845138761,96.0,0
19772.23558842607,100.0,5
19815.00532859949,100.0,2
19130.43789016796,94.0,0
20118.16765997161,98.0,0
19052.094310826782,94.0,0
