revenue,load,denied
19820.562241765223,96.0,0
19834.530768183027,100.0,6
17684.925775852615,90.0,0
19475.49758301927,100.0,1
19332.280301762126,100.0,9
19859.82562877084,100.0,7
19817.040408101606,100.0,9
19672.548564089768,100.0,7
18728.542014189497,92.0,0
19608.53866248076,100.0,10
20394.50797683597,100.0,0
20183.777437142162,100.0,0
20539.089461485306,100.0,1
19799.817847008548,100.0,5
20558.434824895463,100.0,8
20103.325119102858,100.0,0
17884.670611454487,90.0,0
20746.31261334858,100.0,4
20079.670848793,100.0,6
20282.352171057148,100.0,4
18586.167621891625,92.0,0
19682.75446620828,100.0,8
18258.802295660287,90.0,0
18409.285294156114,92.0,0
20013.35946117094,100.0,7
20304.80343148455,100.0,6
20145.32102217893,100.0,6
20422.475970396405,100.0,3
20323.681040245003,100.0,2
19084.102505718965,100.0,8
19750.793475032835,100.0,7
20214.323431822828,100.0,6
20154.626473407618,100.0,1
19933.446553883943,100.0,6
20210.456952576078,100.0,1
19509.43659750675,100.0,6
19845.37604567447,100.0,7
19534.294014852698,100.0,0
18386.794795773618,90.0,0
20266.26731062902,100.0,8
20027.592363334534,100.0,4
19375.53995742765,100.0,3
19904.504594740414,100.0,10
20178.634795495003,100.0,9
20050.47215830971,100.0,9
19973.48558032993,100.0,7
19705.480866033948,100.0,9
20056.230546336305,96.0,0
19880.868262957018,100.0,4
17662.294393880366,90.0,0
19936.250475827095,98.0,0
18610.264717135928,96.0,0
19835.070252567337,100.0,5
20358.65123716686,100.0,3
19676.154648025768,100.0,9
19741.390618472604,98.0,0
18390.44411280636,92.0,0
19543.61733427187,100.0,0
19070.892447870727,94.0,0
20180.87233770463,100.0,10
19141.611812626143,96.0,0
19776.403430290487,100.0,2
19790.994453982294,100.0,7
18886.10959016574,94.0,0
18645.15045515956,94.0,0
20278.68495210293,100.0,3
19311.881014112394,94.0,0
20011.43680749882,100.0,9
20329.510277966183,100.0,8
19952.470037185685,100.0,10
18619.293516929378,94.0,0
20143.905045588494,100.0,10
18056.202351491305,90.0,0
19173.651608278804,100.0,10
20050.37681969511,100.0,1
19583.50772400367,96.0,0
20933.154831283566,100.0,4
19211.57910843369,100.0,3
18203.018398770742,92.0,0
20201.72136965291,100.0,10
18514.258262561387,98.0,0
19864.791534913966,100.0,0
17864.22090909741,90.0,0
19149.176788025517,94.0,0
20010.065469476143,100.0,5
19724.980631064176,100.0,1
19826.45545517135,100.0,10
20049.268088700843,100.0,6
20448.047910593395,100.0,9
20151.647637850132,100.0,1
20066.49592710089,100.0,2
20276.975025992608,100.0,5
19438.221455035153,96.0,0
17710.374112555128,92.0,0
20083.154298682446,100.0,9
20196.227751137747,100.0,5
19280.14993456969,96.0,0
19484.14476187625,100.0,1
20378.4971850402,100.0,4
17961.4677538832,92.0,0
19958.57360620986,100.0,4
20472.512389356132,100.0,9
20091.120312760122,100.0,10
19944.581592254865,100.0,7
19766.233141702163,100.0,6
20262.47346700193,100.0,6
19827.7782044521,100.0,3
19254.44809770673,100.0,9
19991.688460824917,100.0,5
18782.526162072634,94.0,0
20459.3225498359,100.0,9
20288.61014578362,100.0,9
17700.53258815155,90.0,0
19591.63874081552,100.0,7
20245.506611593413,100.0,6
19823.691181418035,100.0,6
20043.722625793984,100.0,2
19402.091533027473,98.0,0
19781.077052384506,100.0,3
18798.764689768865,94.0,0
19303.457241292563,96.0,0
20138.31307279848,100.0,2
19561.22545414187,100.0,8
19481.51925129612,96.0,0
