revenue,load,denied
19679.169713710966,100.0,1
20372.938972248096,100.0,8
18393.322509736347,96.0,0
19524.379026554194,100.0,3
19524.363865781892,100.0,9
18803.33678013491,94.0,0
20251.24545706601,100.0,0
20165.403561576084,100.0,1
20325.769357055928,100.0,7
18097.29736735956,90.0,0
19954.3750750024,100.0,4
19737.462401293327,100.0,7
19710.5399861837,100.0,0
20042.593820295002,100.0,5
19858.124371255646,100.0,0
20069.73211193014,100.0,5
19869.766159573443,100.0,6
18492.193438934246,92.0,0
19948.594158881297,100.0,5
20239.32440983494,100.0,7
19967.039111375678,100.0,8
19887.536936760727,100.0,4
18320.456055317434,92.0,0
20603.00116913177,100.0,7
18489.520499113518,92.0,0
18185.053215103446,90.0,0
19786.2873006372,100.0,5
19929.10064452329,100.0,3
20011.164205501824,100.0,3
19590.802406589362,100.0,9
20241.31318271928,100.0,3
20151.627939344384,100.0,5
19164.56521608757,96.0,0
19596.773543346942,100.0,2
17649.76606183941,90.0,0
20235.284810334575,100.0,5
19755.0819696354,100.0,9
19651.639338691388,100.0,10
20027.161609780305,98.0,0
20443.207416799585,100.0,1
18997.53207169943,94.0,0
19763.94320218248,100.0,2
19290.112830027636,100.0,2
18025.85808962441,90.0,0
17483.478114548794,90.0,0
18714.44810901833,96.0,0
19093.399448136395,100.0,5
20064.291693305087,100.0,9
19928.754980090693,100.0,3
20742.292385587534,100.0,1
20076.450024365644,100.0,2
19268.74978507922,96.0,0
19726.99279121596,100.0,3
19816.93871333644,100.0,1
20111.06877418804,100.0,10
20146.46394209246,100.0,2
20115.00044861957,100.0,2
18466.337261219443,94.0,0
20342.037127525964,100.0,10
19450.467542324386,100.0,7
20082.35061615597,100.0,0
20582.488881457924,100.0,5
19920.423583835687,100.0,6
20368.028982922104,100.0,7
19863.237134385643,100.0,0
20155.83340603018,98.0,0
20029.87984883797,100.0,6
17828.662421434357,92.0,0
18259.880077346665,92.0,0
20558.198602951594,100.0,7
17632.29626567854,90.0,0
20252.044337214094,100.0,1
19589.22225054416,100.0,2
20823.866973014523,100.0,9
19517.503731076267,100.0,10
19980.302274185793,100.0,7
19714.329058782398,100.0,6
17907.522163303314,90.0,0
19609.234120104244,100.0,3
19706.025802340784,100.0,1
20063.926492647755,100.0,1
19795.398927092836,100.0,1
19069.768783141277,96.0,0
20157.13514562297,100.0,7
19879.06635311769,98.0,0
19910.597085774814,100.0,5
19776.169813216442,100.0,0
19315.33411333544,98.0,0
19250.622710079333,94.0,0
18503.361391149683,92.0,0
20839.228484482162,100.0,9
19762.78405111615,100.0,7
17540.337057534056,90.0,0
20347.9060825543,100.0,10
19388.29543978708,100.0,2
19969.815471837668,100.0,8
20445.535037167967,100.0,1
20175.17895478701,100.0,10
20690.0651323706,100.0,5
19756.920438778692,100.0,5
20496.75082672122,100.0,8
19441.94147845569,98.0,0
20265.63759074249,100.0,3
19311.056433014746,96.0,0
19566.731609069047,100.0,6
20585.52488021651,100.0,0
19524.54117368834,100.0,2
18550.427248269883,96.0,0
19963.46071615446,100.0,7
20072.86429103244,100.0,5
19540.810754274684,100.0,0
19748.206480471563,100.0,10
20187.68773954611,100.0,6
20538.663462437307,100.0,10
20034.163162525812,100.0,6
19775.545757967124,100.0,3
19894.611243849893,100.0,9
20324.713825382776,100.0,10
20369.67885929106,100.0,3
17832.367282257524,90.0,0
17347.295502943427,90.0,0
19396.739523968234,98.0,0
18267.63072153432,94.0,0
19685.67573704603,100.0,7
20914.81006320225,100.0,1
18942.72794660132,94.0,0
19790.10598515942,100.0,8
19621.6515823137,96.0,0
20330.178119795866,100.0,6
20041.69679979281,100.0,10
19733.61116676801,98.0,0
19650.20264053023,98.0,0
20026.70529912216,100.0,6
20300.916193227808,100.0,1
18918.755205958685,94.0,0
18420.604705564077,92.0,0
19870.35941443267,100.0,9
19929.35264457978,100.0,4
17914.268912870102,94.0,0
20166.621943494578,100.0,6
20481.52866145075,100.0,4
19802.216727542935,100.0,7
20306.488835041266,100.0,3
19306.37567545032,100.0,5
18248.500041547835,90.0,0
20504.44319780984,100.0,4
18586.44849834834,96.0,0
18233.12926558607,90.0,0
17727.729622836003,90.0,0
20642.454497213825,100.0,4
19624.530231918838,100.0,1
19456.33672785301,100.0,7
20074.206428975216,100.0,8
19780.96668043486,100.0,7
20345.832899493656,100.0,1
19949.28136289583,100.0,6
20541.137856134843,100.0,8
19880.856695519204,100.0,4
18073.34282841636,90.0,0
17826.478065804633,90.0,0
19480.304694584443,98.0,0
20493.98673332517,100.0,4
20160.972978557566,100.0,0
19486.193756670324,100.0,10
20275.318317942307,100.0,2
20474.355264977,100.0,8
19616.255079620914,100.0,0
20293.476880623293,98.0,0
19772.9724497684,100.0,2
19825.72508989735,100.0,7
20158.94908788172,100.0,5
18742.3020956997,98.0,0
19169.422758969442,96.0,0
19441.9188005,100.0,1
20176.922656271923,100.0,8
19513.7178528842,100.0,5
19428.677583311608,100.0,7
19732.693760072987,100.0,8
20225.195927919918,100.0,6
19514.99526362989,100.0,0
20480.57190560586,100.0,5
17856.52371641433,90.0,0
19902.525968686277,100.0,4
20111.376457505212,100.0,8
19530.951926183367,100.0,5
18884.327483056866,96.0,0
19475.797229869913,98.0,0
20173.200675111137,100.0,2
19929.175786639786,100.0,4
20316.227151434476,100.0,8
18190.82444061782,90.0,0
20772.06068195556,100.0,5
19861.290399324713,100.0,8
20407.97861745195,100.0,7
19973.9771112118,100.0,1
20416.100513221274,100.0,10
19183.779694863915,100.0,6
20241.062029114495,100.0,4
20048.175225442406,100.0,10
19680.05515393853,100.0,1
