revenue,load,denied
14220.82910979881,90.0,0
15219.277727590777,100.0,9
13967.171555859837,100.0,0
15381.669234676161,100.0,5
14802.928627119667,100.0,1
15690.942680970842,100.0,10
15246.509096928423,100.0,4
14609.722843115049,100.0,6
12487.656285241046,85.0,0
15096.56135591371,100.0,4
13561.755148171276,90.0,0
15450.923924369949,100.0,4
15715.571868703595,100.0,0
13890.465692654869,95.0,0
14435.996934610634,100.0,4
15603.114069270106,100.0,6
12301.23691608097,80.0,0
13805.655128333807,85.0,0
14744.475384869633,95.0,0
15974.548879715792,100.0,4
15642.812361009333,100.0,6
14550.87821975512,100.0,2
15390.237990596448,100.0,3
11699.333324012083,75.0,0
15264.069397448484,100.0,1
15665.51262465139,100.0,7
13635.761511684419,90.0,0
15510.01599552802,95.0,0
16478.961808233722,100.0,1
15982.747263162462,100.0,5
15940.985488111559,100.0,9
14780.312290903827,100.0,6
14429.742097715747,100.0,4
14443.094067519438,100.0,6
14900.096267196748,100.0,1
14926.999367174012,100.0,5
14850.802762850257,100.0,10
14113.075304798176,95.0,0
14255.967368713611,90.0,0
15216.85758195483,100.0,3
14651.807790759705,100.0,0
14672.673886589915,100.0,7
15083.411534708795,100.0,9
14816.847470789642,100.0,6
14201.061567503382,90.0,0
11678.868897520844,80.0,0
15546.870197845315,100.0,3
15282.165277206168,100.0,3
14844.83259336474,100.0,5
15667.51027217802,100.0,9
15376.232807482149,100.0,5
15814.902473776043,100.0,9
11711.327438614991,75.0,0
14453.936978251073,100.0,2
12616.148584585895,80.0,0
14823.419419528447,100.0,0
15297.762127007776,100.0,7
14900.307249174177,90.0,0
15562.340710135742,100.0,0
15275.306567835387,100.0,3
15007.391748307744,100.0,0
12032.445110666415,80.0,0
14304.25697864112,100.0,10
10694.39641997088,75.0,0
14249.580907273394,100.0,8
15150.956286762674,100.0,10
15415.628423840679,100.0,2
14406.63356270424,100.0,5
13299.092823587433,85.0,0
16049.803183645976,100.0,2
15555.330651284019,100.0,8
14425.564128652211,100.0,7
13097.003731171004,85.0,0
14894.376779340377,95.0,0
14944.774983105592,100.0,5
12018.18067951436,80.0,0
13955.01768407802,100.0,8
11742.498792141065,75.0,0
14670.087511197424,100.0,4
15089.666029312233,100.0,9
13345.405958366673,90.0,0
15005.014464973832,100.0,4
15671.138284103583,100.0,5
14866.509146169277,100.0,8
14395.275550111664,100.0,2
14602.682365420838,100.0,8
13916.98872020258,90.0,0
15065.158190515951,100.0,0
15569.061200957654,100.0,5
14756.73808349617,100.0,3
15793.243214757189,100.0,10
13003.515409877571,85.0,0
15464.201661002427,100.0,7
14258.742285913684,100.0,0
10747.964287669416,75.0,0
15062.065198880173,100.0,1
14685.569308784627,100.0,0
15290.162797546423,100.0,7
15073.770372967196,100.0,0
13830.799877373705,90.0,0
14557.363715106989,100.0,9
14450.208426843126,100.0,5
14524.920284120062,95.0,0
15005.034447582071,100.0,9
15365.810284258856,100.0,6
14863.01936114727,100.0,10
14386.550514858054,100.0,6
14536.80652176803,90.0,0
14951.566815307495,100.0,0
14205.168353509742,100.0,6
13960.776957275255,95.0,0
15319.557866830268,100.0,3
13973.836544444724,95.0,0
15685.434702383349,100.0,5
11597.160093077418,75.0,0
14448.405302799374,95.0,0
14934.62716509231,100.0,6
14582.562523697427,100.0,8
15965.916670825904,100.0,2
14245.24886543241,95.0,0
16610.969241894192,100.0,5
14888.150706272589,100.0,8
14760.157882941648,95.0,0
14961.769521987648,100.0,4
14665.960616421593,100.0,10
12205.171226985427,85.0,0
13172.305357611178,90.0,0
14831.9065966659,100.0,4
15019.429051346962,100.0,2
14652.14852550204,100.0,5
15272.149028240226,100.0,2
14904.15290547538,100.0,5
11394.774592385036,80.0,0
14305.562168309776,95.0,0
12167.378214298431,85.0,0
12133.97882846414,80.0,0
14055.588108820042,100.0,2
15209.016805742282,100.0,7
16274.842927126632,100.0,6
12962.838488473717,85.0,0
13886.65494449529,90.0,0
14275.752765812584,100.0,2
14961.778533480727,100.0,9
14473.920830886047,90.0,0
15932.989064729149,100.0,1
11852.914746180699,75.0,0
