revenue,load,denied
11180.556726870102,75.0,0
15660.59217896092,100.0,6
15385.896862674681,100.0,0
14484.41652261419,100.0,10
14477.227111384083,95.0,0
14397.44615646567,100.0,3
15530.064123932243,100.0,10
11229.971601504263,80.0,0
14714.357307361723,100.0,5
15452.106410021455,100.0,6
16318.120517879806,100.0,7
12070.17883450914,75.0,0
10701.141916207062,75.0,0
14641.43710540147,100.0,0
14283.997741647832,90.0,0
14390.35466066938,95.0,0
12347.684311854107,80.0,0
16220.63130207809,100.0,6
15051.832310246722,100.0,2
12884.954621695122,85.0,0
12514.555099334895,85.0,0
15870.86254222769,100.0,4
14566.129208882589,95.0,0
16209.624107425714,100.0,6
15424.0788863799,100.0,8
14664.490536954358,100.0,10
14919.249406539931,100.0,10
12730.260823317454,85.0,0
15588.216967106548,100.0,8
14915.726020869353,100.0,7
15408.615691944753,100.0,6
11281.20400230113,75.0,0
14328.905884482725,90.0,0
15899.295005232356,100.0,0
14580.440468644169,100.0,8
14722.48531177243,100.0,10
13348.383784844003,90.0,0
14250.737739295007,100.0,5
13417.237698218476,85.0,0
15717.021238669317,100.0,7
14800.996062262551,100.0,3
15510.468008049971,100.0,4
13392.183528175708,90.0,0
14517.323564701945,100.0,8
14530.771042819957,100.0,6
13013.940756669146,95.0,0
14536.355451915422,100.0,2
15147.337378173856,100.0,6
14864.589381424114,100.0,9
14655.768517971333,100.0,9
11080.70944237894,75.0,0
14812.514193464885,100.0,8
12631.23566247251,95.0,0
15731.850297360286,100.0,7
15193.529222799541,100.0,0
13263.14208253977,95.0,0
15149.894992485984,100.0,10
14461.790650762176,100.0,6
12464.758708716532,85.0,0
12723.36543104473,90.0,0
11613.46364442729,75.0,0
15881.42632611845,100.0,6
14544.68122977948,100.0,9
14686.789083787688,100.0,1
14321.969375891069,100.0,5
13728.381709250654,100.0,0
14176.732645890392,100.0,10
14781.315258470771,100.0,9
13976.612444952343,95.0,0
14309.668649056332,100.0,10
16275.867381977805,100.0,6
14270.667641292426,100.0,5
11154.317939910055,75.0,0
14994.741570863485,95.0,0
16409.099533481807,100.0,2
15686.407437307378,100.0,9
14879.084743869695,100.0,7
12645.89049639147,90.0,0
11786.554988925445,80.0,0
12454.333804915594,85.0,0
11797.101825782744,80.0,0
15830.174849097657,100.0,3
13371.97071484883,95.0,0
12619.228129003353,85.0,0
14626.017333983238,100.0,1
14779.943198484762,100.0,6
14734.344671939663,100.0,10
16201.398712477505,100.0,2
11555.71716373669,75.0,0
12040.487851520154,75.0,0
15280.424947403457,100.0,6
16489.835748612106,100.0,7
14929.12538015058,100.0,2
11812.261236033095,85.0,0
15628.265799017618,100.0,0
14054.880528842206,90.0,0
13651.653707207857,85.0,0
14394.388631552,100.0,8
14317.038539364108,95.0,0
15002.848953803314,100.0,2
15876.217192525903,100.0,7
14717.536735711743,100.0,2
15332.436149984467,100.0,6
15136.510752368487,100.0,2
15440.043281264545,100.0,8
10217.263924359055,75.0,0
11126.61050003342,80.0,0
14691.746808541075,100.0,9
12916.609299892983,90.0,0
11136.399674089334,75.0,0
15261.725471564838,100.0,7
14488.197029744473,100.0,0
14406.510833061684,100.0,6
15717.655133797,100.0,7
15095.867187223539,100.0,10
13499.555489882963,95.0,0
14937.490730467754,100.0,8
15504.289956898087,100.0,10
14215.720630759855,100.0,8
15576.078210574857,100.0,0
14635.849279222903,100.0,7
15068.651471771203,100.0,1
15841.487644727584,100.0,10
15843.303955666037,100.0,6
15445.82774119595,100.0,9
14791.737278961285,100.0,1
15929.311357037801,100.0,9
15133.957400671952,100.0,4
14238.344374211825,95.0,0
15109.725540272393,100.0,9
15193.847662107775,100.0,3
14688.088006046972,100.0,3
11363.571229200905,80.0,0
16098.68531291175,100.0,6
12904.513661689198,80.0,0
13332.757582411352,90.0,0
13145.176176318135,90.0,0
15133.083210793433,100.0,8
14793.188816953027,100.0,3
11579.775625236236,80.0,0
15823.685115133965,100.0,10
15223.103698981266,100.0,8
14075.2811357537,100.0,8
15830.845075742023,100.0,8
15855.305940542743,100.0,1
15450.335709538826,100.0,0
14905.177972053001,100.0,5
15455.234492429674,100.0,2
15533.572690273706,100.0,3
12546.626706640289,90.0,0
11739.906546248018,80.0,0
14210.081699146545,100.0,7
14202.7591011998,95.0,0
10962.80648415145,75.0,0
11791.38659544988,80.0,0
14189.727832809505,100.0,10
15368.90705441433,100.0,9
15414.3385334923,100.0,1
14392.931028424779,100.0,8
16133.904336546462,100.0,6
14858.52474169353,100.0,5
10829.706949984511,75.0,0
13618.658843580923,100.0,4
15749.662979642038,100.0,4
14042.06684418833,100.0,10
14613.201641772272,100.0,1
14454.367023354385,100.0,8
12147.735060985931,75.0,0
11103.14199794722,80.0,0
12869.135969890463,85.0,0
14256.238969647426,100.0,8
13723.748389641336,90.0,0
13707.484836886375,100.0,2
15003.228299881328,100.0,0
11517.651879258525,85.0,0
14316.863831900493,100.0,3
14925.499625726177,95.0,0
11185.472355180213,75.0,0
11581.830280576969,75.0,0
14228.527084919571,100.0,7
14547.108438415544,100.0,0
14575.198242710114,100.0,1
14164.227673075495,95.0,0
15767.081274022314,100.0,10
14521.81712056486,100.0,2
16290.796824017774,100.0,6
12314.221929313351,85.0,0
14795.431674097334,100.0,7
14464.380380893452,100.0,8
13911.120454482825,95.0,0
11991.948637930976,75.0,0
16085.451506642576,100.0,1
14218.41139360202,100.0,1
15498.633785787559,100.0,0
11552.525139106861,80.0,0
11430.705211092989,80.0,0
13575.378237266666,95.0,0
15035.663729654136,100.0,8
12187.837200276028,85.0,0
13659.092595514237,100.0,8
14181.7359219118,85.0,0
11683.40217541299,80.0,0
10288.228997599248,75.0,0
14925.377871172275,100.0,3
12670.558845531126,85.0,0
12223.240535651496,85.0,0
13907.804569086013,90.0,0
13275.98258910856,90.0,0
13196.34492053881,85.0,0
13506.756784111027,100.0,3
14500.697603153078,100.0,2
14451.389831894945,100.0,8
15108.2512296371,100.0,8
14804.179097219487,100.0,2
15376.432825103937,100.0,7
14296.845546347511,100.0,2
15345.066849806031,100.0,8
14587.545218415778,100.0,1
12822.295082411674,90.0,0
15039.895998837224,100.0,8
10950.130624239182,75.0,0
15235.056231588973,100.0,2
14685.293508596114,100.0,7
15264.846985938764,100.0,7
15942.20244022891,100.0,4
15577.032526052517,100.0,0
16938.737077461687,100.0,8
14761.422875766924,100.0,8
15292.469896132769,100.0,0
15171.213562624862,100.0,6
13694.837735354477,100.0,0
14635.84985275532,100.0,9
13348.921794659658,85.0,0
15032.721566144399,100.0,7
14257.189761528953,100.0,9
15649.12096815359,100.0,0
11356.970838702353,80.0,0
13945.350212039884,100.0,1
12336.175962985428,80.0,0
14905.312944571291,100.0,9
14953.65660958412,100.0,10
14886.734865706956,100.0,1
15818.060246193265,100.0,7
13809.567609127767,90.0,0
14493.364712345738,100.0,5
15704.970443721271,100.0,8
14753.273827711744,100.0,0
15270.147501566524,100.0,0
14408.327147204354,100.0,4
14162.917994969725,100.0,2
15391.359541086122,100.0,9
15979.181558517752,100.0,2
12753.7309477246,80.0,0
14313.484562268117,100.0,8
16188.982303875599,100.0,8
14996.47740341294,100.0,3
12084.473427099521,75.0,0
15002.030570578316,100.0,3
13889.22422942827,100.0,6
14367.291588856293,100.0,7
15467.001175417601,100.0,8
13410.524807138094,85.0,0
11137.190276872467,80.0,0
15186.29339972194,100.0,0
14300.753982624246,100.0,2
14306.04873569336,100.0,9
14184.67964842218,100.0,6
14768.914824394677,100.0,4
13611.727875006443,100.0,9
13067.627846996435,100.0,1
14779.215774259777,100.0,2
15622.238220000745,100.0,7
15013.15988081937,100.0,10
15105.311190599035,100.0,8
15086.748483188,100.0,5
13364.112251090508,90.0,0
15843.730211569315,100.0,0
11762.992079738517,80.0,0
12965.209037016968,85.0,0
16006.205561697303,100.0,3
13075.1687892031,90.0,0
10654.963191220544,75.0,0
13876.490367758686,100.0,10
14760.712936124279,100.0,10
12620.121762804247,85.0,0
15146.034410981309,100.0,8
13776.159119879647,90.0,0
12444.57446553333,85.0,0
13546.786587318704,100.0,5
12759.41414370901,95.0,0
14982.650028538708,100.0,6
15697.02692466124,100.0,9
13887.522090376153,95.0,0
13899.697486036464,100.0,9
16083.460473295636,100.0,1
13873.296978573499,100.0,2
15287.200523603784,100.0,0
12067.337787807044,90.0,0
14787.545621381132,90.0,0
13163.520104155541,95.0,0
14851.382623299305,95.0,0
14269.018390482743,100.0,1
15812.03317232844,100.0,8
15771.712245470768,100.0,4
10777.29167907198,75.0,0
15599.721900775497,100.0,4
10875.767498109453,75.0,0
14493.853265318856,100.0,6
15565.870173761397,100.0,1
14694.887878168909,100.0,3
15223.03330676184,100.0,2
14687.562711050556,100.0,4
13817.677099576473,90.0,0
14158.647308217669,100.0,0
15098.387033544988,100.0,5
15912.992567574527,100.0,5
14508.440984690027,100.0,10
12046.728822295187,80.0,0
14945.159366664686,100.0,7
14245.505613632611,95.0,0
11880.23815627953,80.0,0
11350.235198925222,75.0,0
11214.89157817463,75.0,0
14425.8910020551,100.0,0
15245.78706100594,100.0,1
14878.067147458598,100.0,1
15374.333716488767,100.0,8
15176.012669537624,100.0,8
14847.972847682928,100.0,1
12358.861965965514,80.0,0
11559.967490524336,75.0,0
14729.18876734265,95.0,0
14986.755692131173,100.0,2
15096.171936230576,100.0,7
13980.35694681016,100.0,9
12905.45319168267,90.0,0
13462.385615589388,100.0,2
14520.621016028555,90.0,0
15215.354372595411,100.0,5
13850.084184498066,90.0,0
14482.634253101241,100.0,0
11873.80264116179,80.0,0
12240.334872702517,85.0,0
15348.83285758342,100.0,6
14882.182252537508,100.0,2
15080.001803782341,100.0,8
11214.85933114359,80.0,0
15316.735610341779,100.0,9
15091.327497226965,100.0,4
11699.321963886148,75.0,0
14237.333523877149,95.0,0
14076.377239876048,95.0,0
12027.792277346383,80.0,0
15828.630996788539,100.0,7
12115.155730890143,75.0,0
14018.911645402986,95.0,0
13009.497217552484,90.0,0
14947.150925391688,100.0,4
14190.951924015115,100.0,10
14968.99830076124,100.0,3
13594.73896793047,85.0,0
13250.5034681346,85.0,0
14626.678485066557,100.0,0
14708.646251690627,100.0,3
13883.030512535615,100.0,5
15706.920957174327,100.0,4
15356.564301510583,100.0,6
14189.02095637839,95.0,0
14248.957462654322,100.0,2
14611.079045067814,100.0,4
14697.361899520334,100.0,10
15213.04955706802,100.0,9
15538.03160849561,100.0,9
13849.78389199443,100.0,10
14869.754894906442,100.0,10
14593.039996225085,100.0,1
16054.247467009387,100.0,0
15863.451798426546,100.0,1
15513.731280912874,100.0,4
14105.846929152647,100.0,7
15022.412539324425,100.0,2
14120.116274203867,100.0,1
14677.155072248102,95.0,0
14830.971369249337,100.0,2
14820.893751913174,100.0,4
11828.604036198498,80.0,0
14792.259584249061,100.0,2
14842.08158599585,100.0,9
12493.17092823167,80.0,0
14255.295386447073,100.0,4
15360.739307284277,100.0,8
14417.80790447322,100.0,0
11342.720039982687,80.0,0
14627.098165581569,100.0,3
12090.406758092256,75.0,0
13209.048094783187,95.0,0
17047.022715829477,100.0,9
9366.077263293086,75.0,0
15540.2635883896,100.0,2
14972.340592188586,100.0,10
15567.337539647639,100.0,10
13490.43182452846,90.0,0
15558.286402912683,100.0,4
13168.433081118616,90.0,0
14001.418822453586,85.0,0
14879.91905299188,100.0,10
15605.394493053394,100.0,5
10554.137125343874,75.0,0
14173.649955870671,95.0,0
15514.397927009835,100.0,2
13917.131163451439,100.0,1
15316.430017410637,100.0,10
15436.962276173861,100.0,7
13172.998280514463,90.0,0
14309.421813835881,100.0,7
12158.56414907307,80.0,0
15523.268213392006,100.0,1
14577.686483048612,100.0,5
15177.277266459012,100.0,6
15652.74652749539,100.0,2
16195.696843048237,100.0,6
14015.910429050842,95.0,0
14208.366019636396,100.0,1
13438.72733213527,95.0,0
16404.349560810442,100.0,1
12396.337885108615,85.0,0
15065.290898471958,100.0,6
12784.848472308091,85.0,0
15240.158985244954,100.0,5
14540.909769447146,100.0,1
15716.222197065788,100.0,6
13610.564264001257,90.0,0
12658.961242461819,85.0,0
12680.279892161336,90.0,0
16204.296966064707,100.0,5
14292.739829223578,100.0,0
14673.222645910202,100.0,10
15163.361343526558,100.0,7
14204.88454748604,100.0,5
15636.483745023466,100.0,0
15274.764390181881,100.0,3
15765.694934609119,100.0,2
15155.004913758676,100.0,6
13907.645770216777,100.0,9
14620.006757647414,100.0,6
14125.671467488193,90.0,0
15489.801356036085,100.0,0
15643.348723456154,100.0,3
14611.609552479465,100.0,8
15485.950604976653,100.0,8
14336.6968069479,100.0,5
14382.395954688767,100.0,3
14442.694422501556,100.0,2
12435.628123893131,80.0,0
16020.173845389358,100.0,5
15616.967316403452,100.0,4
15599.736069136206,100.0,8
14778.310453039652,100.0,0
11684.28566152759,85.0,0
14627.715758830549,100.0,6
14289.498063147954,100.0,5
14810.797693501212,100.0,5
11436.759553589469,80.0,0
16117.018467232841,100.0,3
15836.818365288802,100.0,9
14500.282618263462,100.0,7
15499.725490980474,100.0,0
15775.30536214919,100.0,0
14143.56549044803,100.0,4
12752.631944694864,85.0,0
14117.54888944731,100.0,3
14012.246193343568,100.0,2
11690.38029373252,75.0,0
13810.664353149217,95.0,0
14718.996009450553,100.0,8
14908.338164196968,100.0,7
12483.495390809241,80.0,0
13593.816087243453,95.0,0
11925.042626288867,80.0,0
12796.048324472236,90.0,0
15082.622748152073,100.0,4
15093.919489071814,100.0,5
13526.041573433782,95.0,0
15251.322152510293,100.0,0
13147.292720879981,90.0,0
13318.039203087828,85.0,0
14376.835301232766,100.0,6
10658.629011432278,75.0,0
15379.88081476683,100.0,6
15042.353720636755,100.0,5
11604.876938692623,75.0,0
13168.138764732317,95.0,0
15426.510410154237,100.0,9
