revenue,load,denied
19359.56424265718,96.0,0
19822.89826823446,100.0,6
18760.162424783543,94.0,0
18286.201350364605,92.0,0
18507.123528917007,96.0,0
20094.373231694182,100.0,6
20200.430379301026,100.0,8
19117.88599391739,96.0,0
19562.94211372357,98.0,0
19395.780090264543,100.0,4
20118.597886002084,100.0,10
18514.739297514137,96.0,0
20028.128180659733,100.0,5
20543.871415373098,100.0,2
20016.348673465032,100.0,2
19763.052500595488,100.0,2
19874.852998953556,100.0,9
19897.735631952157,100.0,1
19834.884600943402,100.0,3
19859.041442476468,98.0,0
19739.45642956518,100.0,9
20046.845045047605,100.0,8
19782.753899221814,98.0,0
19666.428149256863,100.0,6
20342.16114530568,100.0,2
18369.677463833294,92.0,0
19312.497925520205,100.0,4
19913.96527473705,100.0,10
20157.601124747413,100.0,3
20004.659246942243,100.0,2
20261.953463007307,100.0,0
18115.673274669756,90.0,0
19586.2045336819,100.0,6
19413.042495057398,98.0,0
18398.694184131426,90.0,0
20082.38047859418,98.0,0
20012.99227694491,100.0,7
19658.224150961683,100.0,8
20179.61113036854,100.0,6
17444.76159651559,90.0,0
19845.854604302745,100.0,8
19634.83984770547,98.0,0
19028.974266023528,100.0,2
19629.306003652124,100.0,8
20388.80555287973,100.0,3
20574.995515091356,100.0,8
19580.655149495848,100.0,9
20228.134860675196,100.0,6
18542.38100045169,92.0,0
19735.608648436813,100.0,2
20462.700518039546,100.0,6
18535.469772901404,92.0,0
20262.936208851763,100.0,2
20446.454863934,100.0,6
20106.282057124394,100.0,6
19691.688627881627,100.0,7
19767.78177156337,100.0,6
19671.087202619416,100.0,0
19636.58241245935,100.0,8
18027.158800415444,90.0,0
18657.245202374404,92.0,0
18832.31882344703,92.0,0
19385.61151452317,100.0,0
19967.10898607186,100.0,9
19381.051831583536,96.0,0
19889.554988128184,100.0,0
20159.79621907773,100.0,5
19325.25610266888,100.0,2
19653.465978938526,100.0,9
18411.292100989333,92.0,0
19607.038253512303,100.0,6
18880.404562037143,98.0,0
19334.45381305652,100.0,4
19725.195857316292,100.0,6
18445.693930477453,94.0,0
20303.037617788756,100.0,6
18479.962156244077,92.0,0
19491.38203081604,98.0,0
19077.20025908774,94.0,0
17969.9473352794,92.0,0
19866.18085322893,100.0,3
17984.58507692343,92.0,0
19750.238145654745,100.0,5
20084.788494181226,96.0,0
19585.944803324986,100.0,10
19599.495919497396,100.0,9
19777.959962648416,100.0,6
19966.665492636483,100.0,5
20544.219872960202,100.0,8
18854.310393391806,94.0,0
19824.546803658355,100.0,1
19799.752227304667,100.0,9
20446.95404560752,100.0,3
18403.294752848273,92.0,0
18737.312935770566,94.0,0
19922.497143776905,100.0,5
20565.218459577238,100.0,9
20075.276420501814,98.0,0
18408.728044836545,92.0,0
19323.04817315494,100.0,0
17716.861004994375,92.0,0
19053.31353020976,100.0,6
20528.013285811965,100.0,5
19870.8514649951,100.0,8
20225.757484451875,100.0,9
20395.874786417553,100.0,5
20033.979183377927,100.0,8
20260.51705127957,100.0,9
18971.407062796236,98.0,0
18473.81953529073,94.0,0
19552.809637612267,98.0,0
19385.79214592188,100.0,6
20531.897223081636,100.0,0
20418.068867431855,100.0,4
19588.965998499534,100.0,6
20605.0204116167,100.0,2
19608.04111882931,100.0,4
19256.598757199376,98.0,0
18301.451284829345,92.0,0
19095.889223073635,100.0,9
18683.750856162853,94.0,0
19695.612399035796,100.0,1
18895.453469495576,94.0,0
18702.036253362665,92.0,0
18139.404117326776,90.0,0
