revenue,load,denied
14226.36402483121,100.0,0
11458.95313246833,75.0,0
12683.94135952657,85.0,0
13062.923373499656,85.0,0
15320.75357790954,100.0,7
15099.126470239107,100.0,5
14886.565462179506,100.0,10
15706.554752762975,100.0,3
15495.617450149664,100.0,5
15620.19955169025,100.0,8
15452.586039796832,100.0,6
15809.28571071701,95.0,0
11945.008874215662,80.0,0
15372.5261828012,100.0,6
15065.67987707537,100.0,8
15796.737254515738,100.0,8
14799.619752470757,100.0,1
14685.426941681273,100.0,8
14714.74767002259,100.0,0
15486.430593820412,100.0,8
11519.463495626294,75.0,0
13528.974322180771,100.0,6
15040.977115440679,100.0,0
14419.076861579804,100.0,6
15437.349064744083,100.0,6
15441.240430310605,100.0,7
14891.859751368145,100.0,5
14797.717906869664,100.0,5
15741.824290123377,100.0,2
13027.29542195287,100.0,8
14892.141298860519,100.0,1
13927.291380333025,95.0,0
11353.862176766033,75.0,0
14736.978298893706,100.0,3
14918.975808078227,100.0,1
14618.257961045829,100.0,0
15313.758275199702,100.0,4
12030.841784840606,80.0,0
14805.587921917231,100.0,2
14932.7450607933,100.0,6
13001.630035819357,80.0,0
10272.8067190137,80.0,0
13118.929608864912,85.0,0
15013.594433803803,100.0,3
14171.002062858757,100.0,5
11061.8558698811,75.0,0
16019.793307902695,100.0,2
14827.036977911373,100.0,9
15985.149187653446,100.0,0
15592.21846312406,100.0,6
14241.294090120886,100.0,6
14433.93258734595,100.0,4
11477.35768324795,75.0,0
13130.967813574962,90.0,0
14843.443025993127,100.0,8
14875.398429998328,100.0,10
15285.743378475381,100.0,4
14335.044560863611,100.0,0
12866.23765394101,85.0,0
13507.078945487845,100.0,9
11867.887019283251,75.0,0
10943.976355537616,75.0,0
14561.449723857906,100.0,5
14271.781385260047,95.0,0
11610.436124424255,75.0,0
15103.338464536133,100.0,9
14186.350779757742,100.0,5
12344.988811658852,80.0,0
15244.603921410204,100.0,10
14892.77589201223,100.0,10
15954.442335789452,100.0,3
13994.050579887173,100.0,9
15194.84735769366,100.0,1
12571.543311627785,80.0,0
16083.136183990857,100.0,7
15184.568163879761,100.0,3
14207.796891341623,85.0,0
13973.793360121686,100.0,4
12887.085317820955,90.0,0
15772.892861833852,100.0,9
13135.990832618194,80.0,0
13755.687632984012,100.0,4
14429.736701058262,100.0,3
15874.349207568997,100.0,0
16304.490871000908,100.0,1
14120.246731020758,95.0,0
15463.783908764879,100.0,2
12919.190885296231,85.0,0
15184.421520220567,100.0,5
14494.705389188748,95.0,0
14035.277558396114,95.0,0
13661.225715655486,90.0,0
14421.576460442768,100.0,2
15275.681015123226,100.0,6
15351.504954181013,95.0,0
15119.848532520362,100.0,5
13720.942403599616,100.0,10
14541.868069784865,100.0,5
15634.061207905334,100.0,4
14857.985929087992,100.0,10
15277.936594567147,100.0,10
16276.382708487916,100.0,4
12894.8786627289,85.0,0
15305.714275232349,100.0,7
14356.496426726762,100.0,5
14581.417570771811,100.0,4
15215.703884173357,100.0,6
10471.618040897467,75.0,0
15021.114262566289,100.0,4
15279.99474597753,100.0,9
15090.883995678665,100.0,3
15968.066971370527,100.0,3
10557.027997764812,75.0,0
13152.915004917024,100.0,10
15683.33026186011,100.0,2
16409.643116643365,100.0,7
14446.56183269874,100.0,2
15245.730619620299,95.0,0
14584.050357317414,100.0,3
14029.392264114642,100.0,6
14565.725247797023,100.0,3
15390.031795195719,100.0,7
14645.365448933104,100.0,0
14762.57163832282,100.0,7
14536.943528357373,100.0,8
13264.682808575055,90.0,0
15317.386926248464,100.0,5
15935.866208106308,100.0,4
11640.646283978229,80.0,0
13755.81122355059,100.0,8
15121.951760119784,100.0,1
14628.265806146328,100.0,3
13965.531886514122,100.0,2
15337.536413686172,100.0,5
15358.80888463328,100.0,1
16327.375929547976,100.0,0
14209.497736603575,100.0,10
13741.39024552341,95.0,0
14723.97790605024,100.0,6
15869.522049295705,100.0,5
15689.926948677208,100.0,3
14252.168464156937,100.0,0
12070.568472783047,80.0,0
14713.12968886777,100.0,0
15591.27311707344,100.0,8
12258.140873005405,85.0,0
15299.093392334582,100.0,8
15637.517012450071,100.0,9
11731.794829848786,80.0,0
16401.215846982977,100.0,2
15227.86253360592,100.0,0
14228.165353085395,100.0,2
15319.742739308269,100.0,1
14229.090125606732,100.0,7
15690.969691866523,100.0,1
12274.1595259119,80.0,0
14224.241533083758,90.0,0
16234.277109987344,100.0,0
14637.07235445056,100.0,5
11709.835475589864,85.0,0
16041.459825620364,100.0,5
15008.932883510399,100.0,0
16056.100925934774,100.0,4
15079.079533529768,100.0,10
14854.246803917402,100.0,6
14941.801398699736,100.0,10
15223.379418182456,100.0,9
15816.14165924586,100.0,4
15069.48890723519,100.0,1
13384.938625711917,90.0,0
14648.242736098277,100.0,2
12474.47564276044,85.0,0
15235.76187368304,100.0,9
16123.065580925044,100.0,5
14741.682790144529,100.0,2
15157.570167079564,100.0,2
15663.578013981265,100.0,6
14010.744653154925,100.0,6
10994.889203693332,80.0,0
14737.378692357137,100.0,6
12715.658086527226,85.0,0
10526.10616563185,75.0,0
14426.998603237416,100.0,10
14911.578288685854,100.0,9
12278.446890100819,80.0,0
17112.178763464584,100.0,2
15373.76210158731,100.0,8
11904.018116883522,75.0,0
14072.856571368551,95.0,0
14812.646772999378,100.0,2
11829.771946965504,80.0,0
15781.347202951558,100.0,0
15026.818523499573,100.0,2
11666.420025722804,75.0,0
15335.056099311436,100.0,2
12624.913883663045,85.0,0
16282.503458833571,100.0,2
16471.16430747758,100.0,7
14060.015049970118,100.0,0
14984.14082469584,100.0,8
15032.379603196247,100.0,8
15621.222966278336,100.0,8
14826.021971496073,100.0,6
15126.730406768984,100.0,1
15154.636576905705,100.0,0
13682.631243432144,95.0,0
15514.998663213746,100.0,4
14883.049022584722,100.0,6
11681.372484375303,85.0,0
15102.717621363547,95.0,0
11486.011171249447,75.0,0
12350.37472964237,80.0,0
11613.959195922063,75.0,0
15647.492695044648,100.0,9
14890.70127574823,100.0,4
14624.570718805455,90.0,0
14771.916257673993,100.0,4
15943.434337806122,100.0,10
11772.35717450211,75.0,0
14976.437360597085,100.0,8
15148.946306850303,100.0,0
13277.396376710767,90.0,0
14648.71889194041,100.0,9
15539.034168451302,100.0,3
15474.267696558672,100.0,9
11140.939704063296,75.0,0
13371.643921487372,85.0,0
15457.087114598005,100.0,0
14539.417823852054,100.0,10
14193.007152666285,100.0,0
14783.156671089766,100.0,9
16193.133740000332,100.0,9
14992.153997159061,100.0,1
12067.88505730231,80.0,0
13576.60587544504,95.0,0
15004.58986142358,100.0,9
10051.57747502663,75.0,0
15427.19359377973,100.0,3
15427.103069631952,95.0,0
14779.327240081806,100.0,9
11893.1816470243,75.0,0
11926.358834592034,75.0,0
14595.373093070275,100.0,6
10567.904514717431,75.0,0
15899.582170967125,100.0,2
14792.904737741052,100.0,10
14043.99251076145,95.0,0
11924.795083673242,80.0,0
13360.330585063737,85.0,0
14607.372018668775,100.0,9
14021.902071369726,100.0,4
14450.676700640595,100.0,6
15175.923062308708,100.0,9
13858.513535698849,100.0,7
13378.134551047395,85.0,0
14781.136474289775,100.0,3
15652.718075204715,100.0,9
12631.331230802238,80.0,0
12012.89015426778,80.0,0
14458.572652204168,100.0,5
15222.78746474017,100.0,1
15528.345750348544,100.0,0
14606.197695131501,100.0,8
15044.268034809264,100.0,8
15312.361556970378,100.0,3
15642.689538472005,100.0,4
11770.029376406252,75.0,0
14220.810752234254,100.0,8
15386.146415549369,100.0,4
11994.22070061897,80.0,0
14429.436914131802,100.0,0
15568.002089660149,100.0,9
11806.759440134192,80.0,0
14997.398514832486,100.0,0
14254.543414933807,100.0,0
15443.995803387446,100.0,7
11977.362400443812,80.0,0
14581.86941041377,100.0,8
13964.16844718994,90.0,0
14454.201368132119,100.0,3
11821.443280273957,80.0,0
13600.9819422085,80.0,0
13400.736343976492,90.0,0
14886.06188309358,100.0,7
16055.955326731106,100.0,8
16105.982193358406,100.0,7
14562.60009981928,100.0,1
14885.792384529068,100.0,8
15052.826979732741,100.0,10
14896.632189290453,100.0,6
13249.13006292862,90.0,0
14513.57902210296,100.0,0
12335.892362294362,85.0,0
15376.38538433149,100.0,0
13907.021762276372,95.0,0
12716.3435630196,80.0,0
13621.789458323572,85.0,0
14116.629248990585,100.0,2
13985.006325359587,90.0,0
15221.256003808217,100.0,6
15132.75852707403,100.0,7
15577.513600918373,100.0,2
11300.50135379956,80.0,0
13987.729961701689,100.0,4
14782.42084731821,100.0,5
14082.111998104081,95.0,0
15207.751831084506,100.0,7
15723.374560636528,100.0,0
14983.565825217975,95.0,0
14831.987107618028,100.0,8
14799.256304599216,100.0,2
14661.077467182316,100.0,7
14571.161773795131,100.0,0
15112.196764768576,100.0,10
12597.443835324486,80.0,0
