revenue,load,denied
22681.420919713048,100.0,10
22339.262205031195,100.0,5
22045.293731578782,100.0,6
22483.28757968336,100.0,4
22643.591571776567,100.0,2
23013.050709142728,100.0,5
22392.172640650904,100.0,7
22765.10072707692,100.0,10
22027.552402533787,96.66666666666667,0
22835.478959754044,100.0,6
21752.53088589136,98.66666666666667,0
22569.916140202185,100.0,10
21599.705943521614,98.66666666666667,0
22162.151969982613,99.33333333333333,0
22722.529299132904,100.0,7
22078.13411142798,98.66666666666667,0
22140.112827220113,100.0,1
23116.113119999736,100.0,7
22640.483993847785,100.0,4
22834.734388112134,100.0,5
22176.518440721644,97.33333333333334,0
22723.014540623702,100.0,2
22452.59570407847,100.0,10
21994.919424794138,98.66666666666667,0
22515.16373440888,100.0,6
22597.585596083645,100.0,7
22481.1036295114,100.0,1
21897.821349907317,97.33333333333334,0
22475.948228486475,100.0,2
21697.69625453697,99.33333333333333,0
22923.3365999679,100.0,1
22050.216271106023,98.0,0
22273.85217291189,98.66666666666667,0
22696.454275063134,100.0,0
22667.107294400823,98.0,0
22380.984635006254,100.0,2
22180.893132085384,97.33333333333334,0
22632.55369139793,100.0,4
22481.177236385618,98.0,0
22480.5045176757,100.0,8
22192.914157085466,100.0,2
22109.154754152256,100.0,10
22335.751855102717,100.0,6
22923.657228919194,100.0,10
22551.738840127273,100.0,5
21467.02771094121,97.33333333333334,0
22665.91823573677,100.0,2
22460.604980589902,98.0,0
22108.293624117443,99.33333333333333,0
21619.12915931186,96.66666666666667,0
22711.871927621258,100.0,4
21218.02806883644,97.33333333333334,0
22890.511662700093,100.0,4
22963.652374550566,100.0,3
22264.094056369224,100.0,2
22527.980588644215,100.0,9
21944.125929889717,96.66666666666667,0
22772.96269494238,100.0,1
21891.862925699672,100.0,0
22323.284936274606,97.33333333333334,0
22864.45300631638,100.0,0
21655.71604210028,98.0,0
22389.118765656025,100.0,3
22433.029863295895,100.0,10
22030.4932584378,97.33333333333334,0
22081.176360819063,98.66666666666667,0
22084.4868413572,96.66666666666667,0
22460.483508629215,100.0,10
22979.06478651878,100.0,2
22915.66657834083,100.0,7
21840.604095047875,100.0,2
22554.581838517795,100.0,6
23231.794476147712,100.0,4
22241.432067725185,100.0,0
22621.16889245486,100.0,10
22609.931223510088,100.0,0
22617.379392178696,100.0,4
21765.470403231735,99.33333333333333,0
22612.990699204383,100.0,0
22418.432679028967,100.0,6
21653.088939928366,98.66666666666667,0
21836.78063163597,100.0,10
22936.488164482467,100.0,9
21495.396682906085,96.66666666666667,0
22325.44183268899,97.33333333333334,0
23004.514143085857,100.0,8
22545.80249070865,100.0,1
21806.512776132273,96.66666666666667,0
23176.544217879185,100.0,6
22122.210526983778,100.0,9
22145.531258262232,98.0,0
21704.86887535595,96.66666666666667,0
21967.225394362715,100.0,10
21927.4886932196,98.0,0
22783.74639850681,99.33333333333333,0
22347.851138259986,97.33333333333334,0
21883.424058151264,99.33333333333333,0
21533.945513119812,100.0,8
22438.490914919978,100.0,1
