revenue,load,denied
19842.397827068515,100.0,4
20019.77859153218,100.0,1
20695.03000150595,100.0,2
19904.306718953474,100.0,10
18871.00373752512,92.0,0
20028.6165819441,100.0,3
18142.46868275492,90.0,0
20248.88047317427,100.0,3
20491.86810957755,100.0,10
19604.812143376912,100.0,7
17069.26046898027,90.0,0
19372.34504232027,100.0,8
17792.645364065153,90.0,0
19530.77585772492,100.0,1
19743.42929149621,100.0,1
19710.735327478513,100.0,2
19219.083812609115,100.0,6
19969.52356627654,98.0,0
20089.183316425395,100.0,6
20444.012771999976,100.0,8
20462.053337482,100.0,8
19990.421256245176,100.0,5
18757.679166650676,90.0,0
18337.77113551861,90.0,0
20514.936998232737,100.0,1
18522.077777416504,94.0,0
19455.19698475785,100.0,5
18897.13070419341,92.0,0
18220.772813019197,96.0,0
19729.194838198066,100.0,9
19841.845236848836,100.0,7
19462.617151288407,100.0,10
17802.26279558471,92.0,0
19333.47080354174,100.0,4
19536.254702300244,100.0,0
20187.085410062515,100.0,1
20883.200335896196,100.0,9
19810.314979616636,100.0,9
19954.652693185224,100.0,6
19810.665809627313,100.0,4
19472.899359764455,100.0,10
19404.867061167482,100.0,7
20083.29363755769,100.0,4
18919.859914257624,94.0,0
20129.740635376736,100.0,2
20447.90164266545,100.0,4
19648.181583971655,100.0,4
19738.42035266477,100.0,5
20252.54798623249,100.0,10
17526.89692695297,90.0,0
18379.948696857948,90.0,0
19703.87816498503,100.0,1
19896.954688593018,100.0,0
20579.667839845453,100.0,8
19082.724091539632,98.0,0
19447.888482961127,100.0,7
17815.82263348217,90.0,0
19743.91950720761,100.0,6
20833.54222509601,100.0,7
18643.9536172708,94.0,0
19130.196735204216,100.0,8
19731.536768696405,98.0,0
20486.257721686812,100.0,3
20835.21737519183,100.0,7
18097.905855519384,92.0,0
20293.468848350592,100.0,3
20116.593541299146,100.0,8
19712.097295223648,100.0,8
19506.068635192998,96.0,0
19562.4254903971,100.0,2
20237.80054192282,100.0,4
20295.355553145713,100.0,10
19750.76930595307,100.0,10
19218.723670678202,96.0,0
19688.723140592134,98.0,0
18359.222994351367,92.0,0
19893.803557496198,100.0,5
20195.374865684367,100.0,3
19360.692930388264,96.0,0
20139.94349032091,100.0,2
19745.289965479562,100.0,8
19772.142646054526,100.0,0
19556.08734667193,100.0,9
17780.165080933948,90.0,0
20087.54909881914,100.0,7
19377.589188715407,100.0,7
20170.60188453122,100.0,1
19600.8951881742,96.0,0
20085.14963099101,100.0,6
20657.77471185846,100.0,4
18406.488780497304,92.0,0
19782.258884128958,100.0,1
19863.897883542915,100.0,1
20224.05652370959,100.0,2
20452.87908717343,100.0,5
20209.79700140321,100.0,5
18849.744482202,92.0,0
18441.142690507968,92.0,0
19783.496098764033,100.0,5
20248.704093414184,100.0,3
20026.48862429775,100.0,1
20173.915012509737,100.0,4
19386.068570535477,100.0,4
20507.270913474633,100.0,9
18211.650097114438,94.0,0
20215.695571164866,100.0,8
18729.49696789353,92.0,0
19956.017960979058,100.0,8
19801.529649233966,100.0,1
20230.98256404446,98.0,0
20219.310014319995,100.0,0
19946.117255294976,100.0,6
18475.248710858967,92.0,0
20356.35091639097,100.0,0
19960.863602786383,100.0,2
20297.737914273344,100.0,5
19388.744703445736,96.0,0
20480.143974015064,100.0,7
18915.20954010255,92.0,0
19917.92384666287,100.0,7
19692.6171311287,100.0,6
19613.029658262974,100.0,3
20794.41101580429,100.0,9
19186.338433801182,96.0,0
19952.33115656152,100.0,4
19982.5088070957,100.0,4
19715.97756964501,98.0,0
20156.09804542921,100.0,2
19162.845566085,100.0,10
17826.20826619828,90.0,0
20092.787993289705,100.0,3
19620.18254305996,100.0,7
19572.683782615222,100.0,1
19237.367705683162,100.0,5
19541.766469884806,100.0,7
19815.76349639259,100.0,7
20032.74966583015,100.0,9
20030.371922330563,100.0,9
19758.36269164109,100.0,4
20379.025698261976,100.0,3
19998.16271673659,100.0,7
19804.633877350014,100.0,9
19729.963206446417,100.0,9
19728.692550998607,100.0,7
18619.691238583622,94.0,0
18946.41450451784,94.0,0
19444.826743460086,100.0,3
17342.222586061922,90.0,0
19394.044085087688,96.0,0
18757.794701635936,94.0,0
19134.37229726501,96.0,0
19661.68992740966,100.0,2
20274.200777224112,100.0,7
19472.297007865498,100.0,2
20358.118658748474,100.0,5
20167.931982868304,100.0,8
19631.732129553253,100.0,5
19028.82687703824,98.0,0
20258.622765770215,100.0,9
19695.949031714325,98.0,0
19620.177657723238,100.0,0
20839.423483802137,100.0,5
19632.123349324323,98.0,0
20311.491443503106,100.0,10
20299.535021454325,100.0,2
19611.319757494526,100.0,5
19989.634202575067,100.0,5
19391.051556252958,98.0,0
19750.80146171429,100.0,7
19345.60827453263,96.0,0
19858.257875007308,100.0,10
20298.836050679518,100.0,8
19861.41697698523,100.0,2
19244.373295906815,94.0,0
19422.361751784996,94.0,0
20010.586786450418,100.0,8
20143.495427060963,100.0,4
20316.598172543643,100.0,0
20899.460710106017,100.0,5
19706.12368506011,100.0,7
20458.649599430282,100.0,1
20927.771699433157,100.0,8
20375.50889678221,100.0,0
20716.831915445506,100.0,10
19874.063148594298,100.0,7
19761.72914234655,100.0,2
20081.01829807403,100.0,6
17814.052000561107,92.0,0
20424.888301185718,100.0,1
20150.851411511023,100.0,2
20717.42623711679,100.0,9
19953.566487994416,100.0,2
20496.89167892859,100.0,6
19782.90514491463,96.0,0
19178.449334916088,100.0,4
20522.50463405974,100.0,0
18982.014104884856,94.0,0
18199.038772016316,92.0,0
19767.305619064955,100.0,10
18466.666578285945,96.0,0
20297.75547641518,100.0,10
19021.628255904103,100.0,7
19911.883507849474,100.0,10
19040.411341003004,98.0,0
19634.002713925427,100.0,3
19934.61070782289,100.0,0
19604.070565428374,100.0,3
19538.852551873828,98.0,0
17892.546818750987,90.0,0
19717.972041338337,100.0,2
19618.720872337806,100.0,7
19871.342582876707,100.0,2
19683.715336518748,100.0,4
19706.695812947142,98.0,0
19517.723405901306,98.0,0
17782.794997302575,90.0,0
19790.97471185984,100.0,5
20035.409174744014,100.0,8
19770.192179235037,100.0,1
19354.63181681782,96.0,0
20485.89675290936,100.0,8
19460.311181449895,100.0,9
19921.504847990527,100.0,0
19356.844061114174,98.0,0
18901.668757725583,100.0,9
19611.331602776743,100.0,2
19850.685962775486,100.0,5
19196.242578406436,98.0,0
19531.489736965123,100.0,0
19199.158936871758,92.0,0
18978.755004953622,98.0,0
19766.550818093147,100.0,9
19912.15016508417,100.0,5
20186.274010307672,100.0,6
18573.778041598325,92.0,0
19062.79161211263,94.0,0
18952.939174385083,96.0,0
19576.39512430607,100.0,3
18403.40028652653,92.0,0
17662.362680147984,90.0,0
20516.299407065715,100.0,8
20230.37557112184,100.0,3
19818.909325254703,100.0,10
19002.50113108411,100.0,5
19577.071656860648,96.0,0
18769.676489834816,96.0,0
20342.91231246766,100.0,3
