revenue,load,denied
11908.0612698482,80.0,0
14422.14590416783,100.0,0
14202.54376207512,95.0,0
15136.60811018687,100.0,6
15414.387322379263,100.0,0
15079.268384616966,100.0,3
14075.492250335436,100.0,4
14461.179770835,100.0,7
15039.443379506974,100.0,2
15366.993884732205,100.0,2
13809.359685644667,100.0,9
15365.345808721426,100.0,1
14823.706953782992,100.0,10
13638.15005819922,100.0,1
14511.291708067112,100.0,3
14952.01028432647,100.0,6
14676.889004555173,100.0,10
15588.195242485775,100.0,7
14256.977876695359,100.0,7
15504.973047552645,100.0,6
14688.354084544319,100.0,2
14811.316398144589,100.0,5
13879.570864210753,100.0,5
13493.363822628502,90.0,0
13984.0611554424,95.0,0
12840.040866598343,80.0,0
14611.206522482551,100.0,8
15597.859586963148,100.0,4
14972.156839022211,100.0,8
14654.595934295809,100.0,5
11582.188378289919,80.0,0
13868.097328310112,95.0,0
11091.745225382512,75.0,0
15455.426070338981,100.0,4
15458.674586831028,100.0,2
11285.594228727008,75.0,0
15417.132262323092,100.0,2
10321.298118849436,75.0,0
14094.840629181272,100.0,6
15256.795052386266,100.0,4
15630.100797949006,100.0,0
15344.657463752617,100.0,3
15245.174191683975,100.0,6
15643.765276834016,100.0,0
15819.952517442209,100.0,10
15941.564289617445,100.0,6
12773.351326813401,100.0,1
16000.524439266654,100.0,1
14143.506956108735,100.0,3
14887.88949888767,100.0,9
15339.125369343157,100.0,1
13012.53351840187,85.0,0
15659.607124558835,100.0,4
13996.658867869752,90.0,0
13920.059172359135,95.0,0
12113.758464264349,80.0,0
13993.50479363156,100.0,4
13412.45985187493,85.0,0
12496.737999285306,85.0,0
15366.498260043692,100.0,9
15126.73850512585,100.0,2
11749.334750646229,80.0,0
14229.56821884756,100.0,8
11716.411696783525,80.0,0
14677.15605511326,100.0,5
15173.037285340284,100.0,6
15208.6622930645,100.0,9
15287.535384579529,100.0,8
14670.83160407677,100.0,2
13322.95850295341,90.0,0
14051.42765283628,100.0,3
15029.564822332257,100.0,9
14174.038449035363,100.0,0
14903.382085413792,100.0,5
15228.503344849702,100.0,2
14652.689093577741,100.0,5
14260.48495770219,100.0,8
14632.48654103441,100.0,5
14571.179971471123,100.0,4
16056.995125740967,100.0,4
14614.42852374696,100.0,10
14002.36515285162,100.0,4
10512.804640718656,75.0,0
11390.40995083536,75.0,0
14275.010695093912,100.0,1
13821.741001882088,90.0,0
12379.220429443054,85.0,0
14692.686328552627,100.0,7
15414.359238451743,100.0,4
14835.8392041516,100.0,3
14382.775775963075,100.0,3
14337.08621572394,100.0,4
13231.440005526383,85.0,0
15623.291928911443,100.0,4
11392.424293648206,80.0,0
14603.41747676849,100.0,7
14793.600563809308,100.0,9
14715.498483726695,95.0,0
11490.156300517325,85.0,0
14589.411703621377,100.0,6
13789.098249832181,100.0,0
14282.01281331108,100.0,8
14127.536560052598,100.0,7
13536.219184950089,90.0,0
14980.366384453517,90.0,0
14382.086909774873,100.0,3
14746.589327958025,100.0,8
15638.971272153354,100.0,7
15049.68991798937,100.0,8
14414.188016019883,100.0,5
11215.144664915351,75.0,0
11465.970555425905,80.0,0
12132.453939061283,75.0,0
13567.21596525086,95.0,0
14589.479001194279,100.0,7
13073.791796775002,85.0,0
15609.93132648032,100.0,8
15595.99226912148,100.0,8
14789.089050586503,95.0,0
14867.169406139132,100.0,4
12829.981576700662,90.0,0
15581.160658088966,100.0,2
10919.049734319777,75.0,0
13864.678079951918,100.0,9
14155.288114771158,100.0,5
11508.802044053862,75.0,0
14477.415958973177,100.0,3
14034.214508983876,100.0,1
13560.056513069498,90.0,0
15436.303379853012,100.0,4
14597.143984867234,100.0,7
13510.305448060104,90.0,0
13021.267202619849,100.0,10
14177.548484559067,100.0,10
15163.57456272214,100.0,5
14559.491142508792,100.0,10
14121.43164368321,100.0,1
11810.415303654596,75.0,0
14706.29660562622,100.0,1
14472.673134385048,100.0,2
14972.337178506405,100.0,0
15677.270927499723,100.0,4
12951.2967734249,90.0,0
10541.33840134566,80.0,0
13789.923083269554,85.0,0
11980.267218730361,80.0,0
14634.661835826322,100.0,6
16097.718158297359,100.0,4
12909.309117573852,85.0,0
14655.90611816365,100.0,8
15100.113520384517,100.0,6
10665.481534811182,75.0,0
11521.432304598344,85.0,0
15534.02976500671,100.0,6
14632.833216643367,100.0,9
14058.02434367851,90.0,0
12817.517930080601,80.0,0
11826.110229592407,80.0,0
12071.074975577703,80.0,0
15033.191527103672,100.0,10
15318.339051018827,100.0,1
14936.082950776377,100.0,5
14162.887942339688,100.0,5
15149.938308471448,100.0,1
11976.026861846312,80.0,0
14804.768978206941,100.0,7
15118.819951918187,100.0,5
10968.988558120886,75.0,0
15284.661301472155,100.0,4
14320.566915588495,100.0,1
12661.138886502435,90.0,0
13306.704562291847,90.0,0
14437.983804635916,100.0,0
15967.287019773634,100.0,8
15682.188730487793,100.0,7
15267.382555567852,100.0,5
12247.542195432328,85.0,0
15204.308046964288,100.0,3
14787.424931790589,100.0,4
15002.234380306258,100.0,10
14504.997281767382,100.0,0
15538.264781618214,100.0,10
15278.373370947638,100.0,4
14443.35789860087,100.0,6
11129.456033522274,75.0,0
13301.658922128234,95.0,0
14577.616371345632,100.0,1
11687.051639589048,75.0,0
15880.120996259006,100.0,3
14590.15353344892,100.0,2
14770.084748668618,100.0,5
14964.928962585396,100.0,3
14820.843684820307,100.0,7
15368.785320915778,100.0,6
15431.258056148079,100.0,4
12988.574376731865,80.0,0
15766.30271804771,100.0,2
15178.730820558481,100.0,2
15734.369054513585,100.0,0
15298.151141231467,100.0,6
13783.017233101298,100.0,0
13365.051361847787,90.0,0
16000.898503306737,100.0,8
14396.04447516291,100.0,2
17397.733420092925,100.0,4
16118.012658581878,100.0,9
12234.312158174003,80.0,0
15029.110337798178,100.0,5
15679.149540038568,100.0,4
16162.384242051457,100.0,5
13157.458286002555,85.0,0
15214.599878278157,100.0,3
16095.482544269382,100.0,2
